Survey Year,sample_definition,Variable,Category,Count,Percentage,Missing N,Missing %
2010,full_sample,INC_PERS_WORK_INCOME,"60,000-69,999 元",90,0.017903322060871293,0,0
2010,full_sample,INC_PERS_WORK_INCOME,"70,000-79,999 元",40,0.007957032027053909,0,0
2010,full_sample,INC_PERS_WORK_INCOME,"80,000-89,999 元",24,0.004774219216232345,0,0
2010,full_sample,INC_PERS_WORK_INCOME,"9,999 元及以下",348,0.069226178635369,0,0
2010,full_sample,INC_PERS_WORK_INCOME,"90,000-99,999 元",6,0.0011935548040580863,0,0
2010,full_sample,INC_PERS_WORK_INCOME,沒有這項收入,1217,0.24209269942311518,0,0
2010,full_sample,MALE,男性,2143,0.42629799084941317,0,0
2010,full_sample,MALE,非男性,2884,0.5737020091505868,0,0
2010,full_sample,RACE,其他,28,0.0056112224448897794,37,0.007360254625024865
2010,full_sample,RACE,卑南族,125,0.025050100200400802,37,0.007360254625024865
2010,full_sample,RACE,噶瑪蘭族,17,0.003406813627254509,37,0.007360254625024865
2010,full_sample,RACE,太魯閣族,290,0.05811623246492986,37,0.007360254625024865
2010,full_sample,RACE,布農族,457,0.09158316633266533,37,0.007360254625024865
2010,full_sample,RACE,排灣族,883,0.17695390781563125,37,0.007360254625024865
2010,full_sample,RACE,撒奇萊雅族,10,0.002004008016032064,37,0.007360254625024865
2010,full_sample,RACE,泰雅族,804,0.16112224448897797,37,0.007360254625024865
2010,full_sample,RACE,賽夏族,76,0.015230460921843688,37,0.007360254625024865
2010,full_sample,RACE,賽德克族,86,0.017234468937875752,37,0.007360254625024865
2010,full_sample,RACE,邵族,21,0.004208416833667334,37,0.007360254625024865
2010,full_sample,RACE,鄒族,84,0.016833667334669337,37,0.007360254625024865
2010,full_sample,RACE,阿美族,1965,0.3937875751503006,37,0.007360254625024865
2010,full_sample,RACE,魯凱族,144,0.028857715430861724,37,0.007360254625024865
2010,full_sample,RENT,不需要支付租金,29,0.453125,4963,0.9872687487567138
2010,full_sample,RENT,"未滿1,000元",35,0.546875,4963,0.9872687487567138
2014,full_sample,EDU,不識字/自修,196,0.04332449160035367,690,0.1323360184119678
2014,full_sample,EDU,國(初)中,1293,0.28580901856763924,690,0.1323360184119678
2014,full_sample,EDU,國小,1199,0.2650309460654288,690,0.1323360184119678
2014,full_sample,EDU,專科以上,44,0.009725906277630416,690,0.1323360184119678
2014,full_sample,EDU,高中職,1792,0.39610963748894784,690,0.1323360184119678
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"1,000-1,999 元",833,0.15976217874952053,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"10,000-14,999 元",63,0.012082853855005753,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"15,000-19,999 元",14,0.002685078634445723,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"2,000-2,999 元",631,0.12102032988108938,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"20,000-29,999 元",6,0.0011507479861910242,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"3,000-3,999 元",501,0.09608745684695051,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"30,000 元及以上，請記錄________元",2,3.835826620636747e-4,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"4,000-4,999 元",184,0.03528960490985807,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,499 元及以下,373,0.07153816647487533,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"5,000-6,999 元",221,0.042385884158036055,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,500-999 元,558,0.10701956271576525,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,"7,000-9,999 元",73,0.014000767165324127,0,0
2014,full_sample,EXP_ALCOHOL_EXPENDITURE,沒有這項支出,1755,0.3365937859608746,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"1,000-1,999元",485,0.09301879555044112,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"10,000-14,999元",7,0.0013425393172228615,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"15,000-19,999元",1,1.9179133103183735e-4,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"2,000-2,999元",175,0.033563482930571535,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"20,000-29,999元",1,1.9179133103183735e-4,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"3,000-3,999元",62,0.011891062523973917,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"4,000-4,999元",15,0.0028768699654775605,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"5,000-6,999元",19,0.00364403528960491,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,"7,000-9,999元",7,0.0013425393172228615,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,999元及以下,1154,0.2213271960107403,0,0
2014,full_sample,EXP_BOOKS_EXPENDITURE,沒有這項支出,3288,0.6306098964326813,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"1,000-1,999元",181,0.03471423091676256,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"10,000-14,999元",29,0.0055619485999232835,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"15,000-19,999元",18,0.0034522439585730723,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"2,000-2,999元",176,0.03375527426160337,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"20,000-29,999元",35,0.006712696586114308,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"3,000-3,999元",118,0.02263137706175681,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"30,000元及以上，請記錄__元",5,9.589566551591868e-4,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"4,000-4,999元",67,0.012850019179133103,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"5,000-6,999元",67,0.012850019179133103,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,"7,000-9,999元",25,0.004794783275795934,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,999元及以下,98,0.018795550441120062,0,0
2014,full_sample,EXP_CARE_EXPENDITURE,沒有這項支出,4395,0.8429228998849252,0,0
2014,full_sample,EXP_CLEANING_EXPENDITURE,有,4977,0.9799173065564087,135,0.025891829689298044
2014,full_sample,EXP_CLEANING_EXPENDITURE,沒有           ○11,102,0.02008269344359126,135,0.025891829689298044
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"1,000-1,999元",1282,0.2458764863828155,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"10,000-14,999元",43,0.008247027234369007,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"15,000-19,999元",8,0.0015343306482546988,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"2,000-2,999元",734,0.14077483697736862,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"20,000-29,999元",9,0.0017261219792865361,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"3,000-3,999元",322,0.06175680859225163,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"30,000元及以上，請記錄__元",6,0.0011507479861910242,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"4,000-4,999元",132,0.02531645569620253,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"5,000-6,999元",100,0.019179133103183737,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,"7,000-9,999元",53,0.01016494054468738,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,999元及以下,1702,0.32642884541618716,0,0
2014,full_sample,EXP_CLOTHING_EXPENDITURE,沒有這項支出,823,0.15784426543920216,0,0
2014,full_sample,EXP_DINING_LODGING_EXPENDITURE,有,2549,0.8332788492971559,2155,0.4133103183736095
2014,full_sample,EXP_DINING_LODGING_EXPENDITURE,沒有           ○11 行住宿服務費,510,0.16672115070284407,2155,0.4133103183736095
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"1,000-1,999元",343,0.06578442654392022,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"10,000-14,999元",144,0.02761795166858458,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"15,000-19,999元",54,0.010356731875719217,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"2,000-2,999元",390,0.07479861910241657,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"20,000-29,999元",47,0.009014192558496356,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"3,000-3,999元",290,0.05561948599923283,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"30,000元及以上，請記錄__元",13,0.002493287303413886,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"4,000-4,999元",193,0.03701572688914461,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"5,000-6,999元",257,0.0492903720751822,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,"7,000-9,999元",174,0.0333716915995397,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,999元及以下,256,0.04909858074415036,0,0
2014,full_sample,EXP_EDU_TUITION_EXPENDITURE,沒有這項支出,3053,0.5855389336401995,0,0
2014,full_sample,EXP_FOOD_EXPENDITURE,"10,000-11,999 元",863,0.16567479362641582,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"12,000-14,999 元",461,0.08850067191399501,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"15,000-19,999 元",460,0.08830869648684968,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"2,999 元及以下",663,0.12727970819735074,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"20,000-29,999 元",277,0.053177193319255134,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"3,000-4,999 元",774,0.14858898061048187,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"30,000-39,999 元",59,0.011326550201574198,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"40,000-49,999 元",8,0.0015358034171626032,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"5,000-6,999 元",944,0.18122480322518716,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"50,000-59,999 元",1,1.919754271453254e-4,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"7,000-9,999 元",697,0.1338068727202918,5,9.589566551591868e-4
2014,full_sample,EXP_FOOD_EXPENDITURE,"70,000 元及以上，請記錄______________元",2,3.839508542906508e-4,5,9.589566551591868e-4
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"1,000-1,999元",552,0.10586881472957423,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"10,000-14,999元",32,0.006137322593018795,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"15,000-19,999元",12,0.0023014959723820483,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"2,000-2,999元",332,0.06367472190257001,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"20,000-29,999元",13,0.002493287303413886,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"3,000-3,999元",115,0.022056003068661297,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"30,000元及以上，請記錄__元",11,0.002109704641350211,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"4,000-4,999元",105,0.020138089758342925,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"5,000-6,999元",46,0.008822401227464518,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,"7,000-9,999元",24,0.004602991944764097,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,999元及以下,801,0.15362485615650173,0,0
2014,full_sample,EXP_FURNITURE_EXPENDITURE,沒有這項支出,3171,0.6081703107019563,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"1,000-1,499 元",717,0.13751438434982738,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"1,500-1,999 元",715,0.1371308016877637,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"10,000-14,999 元",409,0.07844265439202149,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"15,000-19,999 元",200,0.038358266206367474,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"2,000-2,499 元",628,0.12044495588799387,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"2,500-2,999 元",621,0.119102416570771,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"20,000-29,999 元",92,0.017644802454929037,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"3,000-4,999 元",776,0.1488300728807058,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"30,000-39,999 元",18,0.0034522439585730723,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"40,000-49,999 元",8,0.0015343306482546988,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"5,000-9,999 元",610,0.11699271192942079,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"50,000-59,999 元",2,3.835826620636747e-4,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"60,000-69,999 元",3,5.753739930955121e-4,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,"70,000 元及以上，請記錄____________元",3,5.753739930955121e-4,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,999 元及以下,375,0.07192174913693901,0,0
2014,full_sample,EXP_HOUSING_UTIL_EXPENDITURE,沒有這項支出,37,0.007096279248177982,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"1,000-1,999元",77,0.014767932489451477,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"10,000-14,999元",245,0.046988876102800156,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"15,000-19,999元",131,0.025124664365170694,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"2,000-2,999元",81,0.015535097813578827,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"20,000-29,999元",130,0.024932873034138856,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"3,000-3,999元",109,0.02090525508247027,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"30,000元及以上，請記錄__元",55,0.010548523206751054,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"4,000-4,999元",73,0.014000767165324127,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"5,000-6,999元",173,0.03317990026850786,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,"7,000-9,999元",165,0.03164556962025317,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,999元及以下,50,0.009589566551591868,0,0
2014,full_sample,EXP_LOAN_INTEREST_EXPENDITURE,沒有這項支出,3925,0.7527809742999616,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"1,000-1,999 元",832,0.1595703874184887,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"10,000-14,999 元",103,0.01975450709627925,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"15,000-19,999 元",23,0.004411200613732259,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"2,000-2,999 元",538,0.1031837360951285,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"20,000-29,999 元",32,0.006137322593018795,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"3,000-3,999 元",295,0.05657844265439202,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"30,000 元及以上，請記錄________元",6,0.0011507479861910242,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"4,000-4,999 元",143,0.027426160337552744,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,499 元及以下,1275,0.24453394706559264,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"5,000-6,999 元",166,0.031837360951285004,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,500-999 元,1124,0.2155734560797852,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,"7,000-9,999 元",109,0.02090525508247027,0,0
2014,full_sample,EXP_MEDICAL_EXPENDITURE,沒有這項支出,568,0.10893747602608363,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"1,000-1,999元",1285,0.24645186037591102,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"10,000-14,999元",35,0.006712696586114308,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"15,000-19,999元",9,0.0017261219792865361,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"2,000-2,999元",929,0.1781741465285769,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"20,000-29,999元",12,0.0023014959723820483,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"3,000-3,999元",458,0.08784042961258151,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"30,000元及以上，請記錄__元",5,9.589566551591868e-4,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"4,000-4,999元",182,0.0349060222477944,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"5,000-6,999元",108,0.020713463751438434,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,"7,000-9,999元",44,0.008438818565400843,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,999元及以下,1277,0.24491752972765632,0,0
2014,full_sample,EXP_OTHER_EXPENDITURE,沒有這項支出,870,0.1668584579976985,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"1,000-1,499 元",771,0.1478711162255466,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"1,500-1,999 元",550,0.10548523206751055,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"10,000-14,999 元",149,0.028576908323743766,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"15,000-19,999 元",26,0.004986574606827772,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"2,000-2,499 元",658,0.126198695818949,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"2,500-2,999 元",530,0.1016494054468738,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"20,000-29,999 元",37,0.007096279248177982,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"3,000-3,999 元",568,0.10893747602608363,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"30,000 元及以上，請記錄________元",40,0.007671653241273495,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"4,000-4,999 元",387,0.07422324510932106,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"5,000-6,999 元",461,0.08841580360567702,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,"7,000-9,999 元",198,0.0379746835443038,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,999 元及以下,521,0.09992328346758726,0,0
2014,full_sample,EXP_TAX_INS_GIFT_EXPENDITURE,沒有這項支出,318,0.06098964326812428,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"1,000-1,999 元",818,0.15688530878404297,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"10,000-14,999 元",358,0.06866129650939777,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"15,000-19,999 元",97,0.018603759110088224,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"2,000-2,999 元",799,0.15324127349443806,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"20,000-29,999 元",54,0.010356731875719217,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"3,000-3,999 元",888,0.17031070195627157,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"30,000 元及以上，請記錄________元",15,0.0028768699654775605,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"4,000-4,999 元",663,0.12715765247410818,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"5,000-6,999 元",654,0.12543153049482164,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,"7,000-9,999 元",387,0.07422324510932106,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,999 元及以下,443,0.08496355964710395,0,0
2014,full_sample,EXP_TRANSPORT_COMM_EXPENDITURE,沒有這項支出,38,0.00728807057920982,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"1,000-1,999元",345,0.0661680092059839,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"10,000-14,999元",40,0.007671653241273495,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"15,000-19,999元",11,0.002109704641350211,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"2,000-2,999元",308,0.05907172995780591,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"20,000-29,999元",15,0.0028768699654775605,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"3,000-3,999元",170,0.032604526275412354,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"30,000元及以上，請記錄__元",12,0.0023014959723820483,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"4,000-4,999元",105,0.020138089758342925,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"5,000-6,999元",92,0.017644802454929037,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,"7,000-9,999元",34,0.00652090525508247,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,999元及以下,231,0.04430379746835443,0,0
2014,full_sample,EXP_TRAVEL_EXPENDITURE,沒有這項支出,3851,0.7385884158036057,0,0
2014,full_sample,HOUSE_BELONG,借用,159,0.03049482163406214,0,0
2014,full_sample,HOUSE_BELONG,其他,2,3.835826620636747e-4,0,0
2014,full_sample,HOUSE_BELONG,租賃,1240,0.23782125047947833,0,0
2014,full_sample,HOUSE_BELONG,自有/家人所有/自建,3789,0.7266973532796318,0,0
2014,full_sample,HOUSE_BELONG,配住,24,0.004602991944764097,0,0
2014,full_sample,INC_FAM_GOV_INCOME,"1,000-1,999 元",32,0.009566517189835576,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"10,000-14,999 元",230,0.0687593423019432,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"15,000-19,999 元",55,0.016442451420029897,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"2,000-2,999 元",35,0.01046337817638266,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"20,000-29,999 元",24,0.007174887892376682,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"3,000-3,999 元",468,0.13991031390134528,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"30,000 元及以上，請記錄________元",6,0.0017937219730941704,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"4,000-4,999 元",89,0.026606875934230195,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"5,000-5,999 元",45,0.013452914798206279,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"6,000-7,999 元",347,0.10373692077727951,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,"8,000-9,999 元",46,0.013751868460388639,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,999 元及以下,13,0.0038863976083707025,1869,0.358457997698504
2014,full_sample,INC_FAM_GOV_INCOME,沒有這項收入,1955,0.5844544095665172,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"1,000-1,999 元",87,0.02600896860986547,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"10,000-14,999 元",23,0.0068759342301943195,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"2,000-2,999 元",41,0.012257100149476832,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"20,000-29,999 元",5,0.0014947683109118087,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"3,000-3,999 元",12,0.003587443946188341,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"30,000 元及以上，請記錄________元",3,8.968609865470852e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"4,000-4,999 元",16,0.004783258594917788,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"5,000-5,999 元",10,0.0029895366218236174,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"6,000-7,999 元",6,0.0017937219730941704,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,"8,000-9,999 元",8,0.002391629297458894,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,999 元及以下,199,0.05949177877428999,1869,0.358457997698504
2014,full_sample,INC_FAM_INTEREST_INCOME,沒有這項收入,2935,0.8774289985052317,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"10,000-14,999元",5,0.0014947683109118087,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"15,000-19,999元",4,0.001195814648729447,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"20,000-24,999元",1,2.9895366218236175e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"25,000-29,999元",2,5.979073243647235e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"30,000-39,999元",1,2.9895366218236175e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"4,999元及以下",73,0.021823617339312408,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"5,000-9,999元",16,0.004783258594917788,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,"50,000-59,999元",13,0.0038863976083707025,1869,0.358457997698504
2014,full_sample,INC_FAM_OTHER_INCOME,沒有這項收入,3230,0.9656203288490284,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"10,000-14,999 元",4,0.001195814648729447,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"15,000-19,999 元",3,8.968609865470852e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"30,000-39,999 元",1,2.9895366218236175e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"4,999 元及以下",13,0.0038863976083707025,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"5,000-9,999 元",12,0.003587443946188341,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"50,000-59,999 元",23,0.0068759342301943195,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,"80,000 元及以上，請記錄_________________元",2,5.979073243647235e-4,1869,0.358457997698504
2014,full_sample,INC_FAM_RENT_INCOME,沒有這項收入,3287,0.9826606875934231,1869,0.358457997698504
2014,full_sample,INC_FAM_TRANSFER_INCOME,"1,000-1,999 元",38,0.011360239162929745,1869,0.358457997698504
2014,full_sample,INC_FAM_TRANSFER_INCOME,"10,000-14,999 元",7,0.0020926756352765323,1869,0.358457997698504
2014,full_sample,INC_FAM_TRANSFER_INCOME,"2,000-2,999 元",11,0.003288490284005979,1869,0.358457997698504
