"DATA_Y","CITY","COUNTY","variable","category","n","share"
2002,"南投縣","仁愛鄉","ADMIN_NAME_HARMONIZED","南投縣",337,1
2002,"南投縣","仁愛鄉","ADMIN_NAME_ORIGINAL","南投縣",337,1
2002,"南投縣","仁愛鄉","ADMIN_NAME_YEAR_SPECIFIC","南投縣",337,1
2002,"南投縣","仁愛鄉","AGE_GROUP","15-19歲",5,0.0148367952522255
2002,"南投縣","仁愛鄉","AGE_GROUP","20-29歲",32,0.0949554896142433
2002,"南投縣","仁愛鄉","AGE_GROUP","30-39歲",84,0.249258160237389
2002,"南投縣","仁愛鄉","AGE_GROUP","40-49歲",92,0.27299703264095
2002,"南投縣","仁愛鄉","AGE_GROUP","50-59歲",75,0.222551928783383
2002,"南投縣","仁愛鄉","AGE_GROUP","60歲以上",49,0.14540059347181
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","15-19歲",5,0.0148367952522255
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","20-29歲",32,0.0949554896142433
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","30-39歲",84,0.249258160237389
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","40-49歲",92,0.27299703264095
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","50-59歲",75,0.222551928783383
2002,"南投縣","仁愛鄉","AGE_GROUP_HARMONIZED","60歲以上",49,0.14540059347181
2002,"南投縣","仁愛鄉","AGE_MEASURE_TYPE","age_group",337,1
2002,"南投縣","仁愛鄉","COUNTY_MAPPING_STATUS","single_township",337,1
2002,"南投縣","仁愛鄉","COUNTY_ORIGINAL","仁愛鄉",337,1
2002,"南投縣","仁愛鄉","EDU","不識字/自修",18,0.0534124629080119
2002,"南投縣","仁愛鄉","EDU","國(初)中",58,0.172106824925816
2002,"南投縣","仁愛鄉","EDU","國小",139,0.412462908011869
2002,"南投縣","仁愛鄉","EDU","專科以上",25,0.0741839762611276
2002,"南投縣","仁愛鄉","EDU","高中職",97,0.287833827893175
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE","1,000元至未滿3,000元",90,0.26865671641791
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE","3,000元至未滿5,000元",29,0.0865671641791045
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE","5,000-6,999 元",9,0.026865671641791
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE","未滿1,000元",75,0.223880597014925
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE","沒有這項支出",132,0.394029850746269
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE_VALUE_SOURCE","missing",2,0.00593471810089021
2002,"南投縣","仁愛鄉","EXP_ALCOHOL_EXPENDITURE_VALUE_SOURCE","source_question",335,0.99406528189911
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","1千~未滿3千元",37,0.226993865030675
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","1萬元以上",3,0.0184049079754601
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","3千~未滿5千元",17,0.104294478527607
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","5千~未滿7千元",7,0.0429447852760736
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","7千~未滿1萬元",6,0.0368098159509202
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","未滿1千元",27,0.165644171779141
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","無此消費",66,0.404907975460123
2002,"南投縣","仁愛鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE_VALUE_SOURCE","source_question",163,1
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","1萬元至未滿2萬元",132,0.395209580838323
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","20,000-29,999 元",53,0.158682634730539
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","3,000-4,999 元",48,0.143712574850299
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","30,000-39,999 元",4,0.0119760479041916
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","40,000-49,999 元",2,0.00598802395209581
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE","5,000元至未滿1萬元",95,0.284431137724551
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE_VALUE_SOURCE","missing",3,0.00890207715133531
2002,"南投縣","仁愛鄉","EXP_FOOD_EXPENDITURE_VALUE_SOURCE","source_question",334,0.991097922848665
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","1,000元至未滿3,000元",115,0.345345345345345
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","1萬元以上（請記錄金額）",5,0.015015015015015
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","3,000元至未滿5,000元",45,0.135135135135135
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","5,000-6,999 元",24,0.0720720720720721
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","7,000-9,999 元",8,0.024024024024024
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","未滿1,000元",118,0.354354354354354
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE","沒有這項支出",18,0.0540540540540541
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE_VALUE_SOURCE","missing",4,0.0118694362017804
2002,"南投縣","仁愛鄉","EXP_MEDICAL_EXPENDITURE_VALUE_SOURCE","source_question",333,0.98813056379822
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","2萬元至未滿3萬元",103,0.305637982195846
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","3萬元至未滿4萬元",32,0.0949554896142433
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","4萬元至未滿5萬元",11,0.0326409495548961
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","5萬元至未滿6萬元",3,0.00890207715133531
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","6萬元至未滿7萬元",5,0.0148367952522255
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","7萬元至未滿8萬元",2,0.00593471810089021
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","8萬元以上（請記錄金額）",1,0.0029673590504451
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE","未滿2萬元",180,0.534124629080119
2002,"南投縣","仁愛鄉","EXP_TOTAL_REPORTED_EXPENDITURE_VALUE_SOURCE","source_question",337,1
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","1,000元至未滿3,000元",127,0.37797619047619
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","1萬元以上（請記錄金額）",11,0.0327380952380952
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","3,000元至未滿5,000元",75,0.223214285714286
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","5,000-6,999 元",38,0.113095238095238
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","7,000-9,999 元",19,0.056547619047619
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","999 元及以下",64,0.19047619047619
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE","沒有這項支出",2,0.00595238095238095
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE_VALUE_SOURCE","missing",1,0.0029673590504451
2002,"南投縣","仁愛鄉","EXP_TRANSPORT_COMM_EXPENDITURE_VALUE_SOURCE","source_question",336,0.997032640949555
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE","1千~未滿3千元",13,0.0797546012269939
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE","1萬元以上",1,0.00613496932515337
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE","3千~未滿5千元",1,0.00613496932515337
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE","未滿1千元",22,0.134969325153374
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE","無此消費",126,0.773006134969325
2002,"南投縣","仁愛鄉","EXP_TRAVEL_EXPENDITURE_VALUE_SOURCE","source_question",163,1
2002,"南投縣","仁愛鄉","GEOGRAPHY_KEY","南投縣::仁愛鄉",337,1
2002,"南投縣","仁愛鄉","GEOGRAPHY_LEVEL","township",337,1
2002,"南投縣","仁愛鄉","HOUSE_BELONG","借用",12,0.0356083086053412
2002,"南投縣","仁愛鄉","HOUSE_BELONG","租賃",8,0.0237388724035608
2002,"南投縣","仁愛鄉","HOUSE_BELONG","自有/家人所有/自建",314,0.931750741839763
2002,"南投縣","仁愛鄉","HOUSE_BELONG","配住",3,0.00890207715133531
2002,"南投縣","仁愛鄉","INC_FAM_ANALYSIS_ELIGIBILITY_REASON","該年度無I1跳答排除規則",337,1
2002,"南投縣","仁愛鄉","INC_FAM_ANALYSIS_ELIGIBLE","TRUE",337,1
2002,"南投縣","仁愛鄉","INC_FAM_GOV_INCOME","2,000元至未滿4,000元",86,0.255192878338279
2002,"南投縣","仁愛鄉","INC_FAM_GOV_INCOME","4,000元至未滿6,000元",12,0.0356083086053412
2002,"南投縣","仁愛鄉","INC_FAM_GOV_INCOME","6,000元至未滿1萬元",38,0.112759643916914
2002,"南投縣","仁愛鄉","INC_FAM_GOV_INCOME","未滿2,000元",201,0.596439169139466
2002,"南投縣","仁愛鄉","INC_FAM_GOV_INCOME_VALUE_SOURCE","source_question",337,1
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","1萬~未滿2萬元",26,0.0771513353115727
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","5千~未滿1萬元",15,0.0445103857566766
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","5萬~未滿6萬元",11,0.0326409495548961
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","6萬元以上",4,0.0118694362017804
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","未滿5千元",21,0.0623145400593472
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME","無此收入",260,0.771513353115727
2002,"南投縣","仁愛鄉","INC_FAM_OTHER_INCOME_VALUE_SOURCE","source_question",337,1
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","12萬元至未滿15萬元",2,0.00593471810089021
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","2萬元至未滿4萬元",118,0.350148367952522
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","4萬元至未滿6萬元",35,0.103857566765579
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","6萬元至未滿8萬元",20,0.0593471810089021
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","8萬元至未滿10萬元",5,0.0148367952522255
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME","未滿2萬元",157,0.465875370919881
2002,"南投縣","仁愛鄉","INC_FAM_TOTAL_INCOME_VALUE_SOURCE","source_question",337,1
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","12萬元至未滿15萬元",2,0.00593471810089021
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","2萬元至未滿4萬元",102,0.302670623145401
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","4萬元至未滿6萬元",34,0.100890207715134
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","6萬元至未滿8萬元",14,0.0415430267062315
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","8萬元至未滿10萬元",5,0.0148367952522255
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME","未滿2萬元",180,0.534124629080119
2002,"南投縣","仁愛鄉","INC_FAM_WORK_INCOME_VALUE_SOURCE","source_question",337,1
2002,"南投縣","仁愛鄉","MALE","男性",220,0.652818991097923
2002,"南投縣","仁愛鄉","MALE","非男性",117,0.347181008902077
2002,"南投縣","仁愛鄉","RACE","布農族",60,0.178041543026706
2002,"南投縣","仁愛鄉","RACE","排灣族",3,0.00890207715133531
2002,"南投縣","仁愛鄉","RACE","泰雅族",270,0.801186943620178
2002,"南投縣","仁愛鄉","RACE","鄒族",2,0.00593471810089021
2002,"南投縣","仁愛鄉","RACE","阿美族",1,0.0029673590504451
2002,"南投縣","仁愛鄉","RACE","魯凱族",1,0.0029673590504451
2002,"南投縣","仁愛鄉","RENT","1,000-2,999元",5,0.454545454545455
2002,"南投縣","仁愛鄉","RENT","3,000-4,999元",1,0.0909090909090909
2002,"南投縣","仁愛鄉","RENT","7,000-9,999元",1,0.0909090909090909
2002,"南投縣","仁愛鄉","RENT","不需要支付租金",3,0.272727272727273
2002,"南投縣","仁愛鄉","RENT","未滿1,000元",1,0.0909090909090909
2002,"南投縣","仁愛鄉","RESPONDENT_UNIT","economic_household_head",337,1
2002,"南投縣","仁愛鄉","RESPONDENT_UNIT_SOURCE","91年問卷首頁：訪問對象為經濟戶長",337,1
2002,"南投縣","仁愛鄉","SURVEY_TAG","91_1",174,0.516320474777448
2002,"南投縣","仁愛鄉","SURVEY_TAG","91_2",163,0.483679525222552
2002,"南投縣","仁愛鄉","TOWNSHIP_HARMONIZED","仁愛鄉",337,1
2002,"南投縣","仁愛鄉","TOWNSHIP_YEAR_SPECIFIC","仁愛鄉",337,1
2002,"南投縣","信義鄉","ADMIN_NAME_HARMONIZED","南投縣",231,1
2002,"南投縣","信義鄉","ADMIN_NAME_ORIGINAL","南投縣",231,1
2002,"南投縣","信義鄉","ADMIN_NAME_YEAR_SPECIFIC","南投縣",231,1
2002,"南投縣","信義鄉","AGE_GROUP","15-19歲",1,0.00432900432900433
2002,"南投縣","信義鄉","AGE_GROUP","20-29歲",34,0.147186147186147
2002,"南投縣","信義鄉","AGE_GROUP","30-39歲",51,0.220779220779221
2002,"南投縣","信義鄉","AGE_GROUP","40-49歲",77,0.333333333333333
2002,"南投縣","信義鄉","AGE_GROUP","50-59歲",50,0.216450216450216
2002,"南投縣","信義鄉","AGE_GROUP","60歲以上",18,0.0779220779220779
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","15-19歲",1,0.00432900432900433
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","20-29歲",34,0.147186147186147
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","30-39歲",51,0.220779220779221
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","40-49歲",77,0.333333333333333
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","50-59歲",50,0.216450216450216
2002,"南投縣","信義鄉","AGE_GROUP_HARMONIZED","60歲以上",18,0.0779220779220779
2002,"南投縣","信義鄉","AGE_MEASURE_TYPE","age_group",231,1
2002,"南投縣","信義鄉","COUNTY_MAPPING_STATUS","single_township",231,1
2002,"南投縣","信義鄉","COUNTY_ORIGINAL","信義鄉",231,1
2002,"南投縣","信義鄉","EDU","不識字/自修",5,0.0216450216450216
2002,"南投縣","信義鄉","EDU","國(初)中",54,0.233766233766234
2002,"南投縣","信義鄉","EDU","國小",112,0.484848484848485
2002,"南投縣","信義鄉","EDU","專科以上",7,0.0303030303030303
2002,"南投縣","信義鄉","EDU","高中職",53,0.229437229437229
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","1,000元至未滿3,000元",42,0.183406113537118
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","1萬元以上（請記錄金額）",1,0.00436681222707424
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","3,000元至未滿5,000元",14,0.0611353711790393
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","5,000-6,999 元",3,0.0131004366812227
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","7,000-9,999 元",2,0.00873362445414847
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","未滿1,000元",64,0.279475982532751
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE","沒有這項支出",103,0.449781659388646
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE_VALUE_SOURCE","missing",2,0.00865800865800866
2002,"南投縣","信義鄉","EXP_ALCOHOL_EXPENDITURE_VALUE_SOURCE","source_question",229,0.991341991341991
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","1千~未滿3千元",14,0.123893805309735
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","1萬元以上",3,0.0265486725663717
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","3千~未滿5千元",6,0.0530973451327434
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","5千~未滿7千元",4,0.0353982300884956
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","7千~未滿1萬元",4,0.0353982300884956
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","未滿1千元",24,0.212389380530973
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE","無此消費",58,0.513274336283186
2002,"南投縣","信義鄉","EXP_EDU_BOOKS_COMBINED_EXPENDITURE_VALUE_SOURCE","source_question",113,1
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE","1萬元至未滿2萬元",74,0.324561403508772
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE","20,000-29,999 元",32,0.140350877192982
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE","3,000-4,999 元",47,0.206140350877193
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE","30,000-39,999 元",2,0.0087719298245614
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE","5,000元至未滿1萬元",73,0.320175438596491
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE_VALUE_SOURCE","missing",3,0.012987012987013
2002,"南投縣","信義鄉","EXP_FOOD_EXPENDITURE_VALUE_SOURCE","source_question",228,0.987012987012987
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","1,000元至未滿3,000元",100,0.444444444444444
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","1萬元以上（請記錄金額）",2,0.00888888888888889
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","3,000元至未滿5,000元",23,0.102222222222222
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","5,000-6,999 元",11,0.0488888888888889
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","7,000-9,999 元",2,0.00888888888888889
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","未滿1,000元",67,0.297777777777778
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE","沒有這項支出",20,0.0888888888888889
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE_VALUE_SOURCE","missing",6,0.025974025974026
2002,"南投縣","信義鄉","EXP_MEDICAL_EXPENDITURE_VALUE_SOURCE","source_question",225,0.974025974025974
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","2萬元至未滿3萬元",77,0.333333333333333
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","3萬元至未滿4萬元",22,0.0952380952380952
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","4萬元至未滿5萬元",8,0.0346320346320346
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","5萬元至未滿6萬元",6,0.025974025974026
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","7萬元至未滿8萬元",3,0.012987012987013
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE","未滿2萬元",115,0.497835497835498
2002,"南投縣","信義鄉","EXP_TOTAL_REPORTED_EXPENDITURE_VALUE_SOURCE","source_question",231,1
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","1,000元至未滿3,000元",101,0.441048034934498
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","1萬元以上（請記錄金額）",14,0.0611353711790393
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","3,000元至未滿5,000元",54,0.235807860262009
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","5,000-6,999 元",23,0.100436681222707
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","7,000-9,999 元",4,0.0174672489082969
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE","999 元及以下",33,0.14410480349345
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE_VALUE_SOURCE","missing",2,0.00865800865800866
2002,"南投縣","信義鄉","EXP_TRANSPORT_COMM_EXPENDITURE_VALUE_SOURCE","source_question",229,0.991341991341991
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE","1千~未滿3千元",11,0.0990990990990991
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE","3千~未滿5千元",2,0.018018018018018
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE","5千~未滿7千元",2,0.018018018018018
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE","未滿1千元",14,0.126126126126126
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE","無此消費",82,0.738738738738739
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE_VALUE_SOURCE","missing",2,0.0176991150442478
2002,"南投縣","信義鄉","EXP_TRAVEL_EXPENDITURE_VALUE_SOURCE","source_question",111,0.982300884955752
2002,"南投縣","信義鄉","GEOGRAPHY_KEY","南投縣::信義鄉",231,1
2002,"南投縣","信義鄉","GEOGRAPHY_LEVEL","township",231,1
2002,"南投縣","信義鄉","HOUSE_BELONG","借用",8,0.0346320346320346
2002,"南投縣","信義鄉","HOUSE_BELONG","租賃",6,0.025974025974026
2002,"南投縣","信義鄉","HOUSE_BELONG","自有/家人所有/自建",215,0.930735930735931
2002,"南投縣","信義鄉","HOUSE_BELONG","配住",2,0.00865800865800866
2002,"南投縣","信義鄉","INC_FAM_ANALYSIS_ELIGIBILITY_REASON","該年度無I1跳答排除規則",231,1
2002,"南投縣","信義鄉","INC_FAM_ANALYSIS_ELIGIBLE","TRUE",231,1
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","15,000-19,999 元",2,0.00865800865800866
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","2,000元至未滿4,000元",55,0.238095238095238
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","20,000-29,999 元",1,0.00432900432900433
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","4,000元至未滿6,000元",15,0.0649350649350649
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","6,000元至未滿1萬元",15,0.0649350649350649
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME","未滿2,000元",143,0.619047619047619
2002,"南投縣","信義鄉","INC_FAM_GOV_INCOME_VALUE_SOURCE","source_question",231,1
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","1萬~未滿2萬元",13,0.0562770562770563
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","5千~未滿1萬元",7,0.0303030303030303
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","5萬~未滿6萬元",9,0.038961038961039
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","6萬元以上",2,0.00865800865800866
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","未滿5千元",16,0.0692640692640693
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME","無此收入",184,0.796536796536797
2002,"南投縣","信義鄉","INC_FAM_OTHER_INCOME_VALUE_SOURCE","source_question",231,1
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","10萬元至未滿12萬元",3,0.012987012987013
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","15萬元以上（請記錄金額）",1,0.00432900432900433
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","2萬元至未滿4萬元",95,0.411255411255411
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","4萬元至未滿6萬元",28,0.121212121212121
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","6萬元至未滿8萬元",11,0.0476190476190476
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","8萬元至未滿10萬元",4,0.0173160173160173
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME","未滿2萬元",89,0.385281385281385
2002,"南投縣","信義鄉","INC_FAM_TOTAL_INCOME_VALUE_SOURCE","source_question",231,1
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","100,000-129,999元",3,0.012987012987013
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","15萬元以上（請記錄金額）",1,0.00432900432900433
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","2萬元至未滿4萬元",86,0.372294372294372
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","4萬元至未滿6萬元",18,0.0779220779220779
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","6萬元至未滿8萬元",10,0.0432900432900433
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","8萬元至未滿10萬元",4,0.0173160173160173
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME","未滿2萬元",109,0.471861471861472
2002,"南投縣","信義鄉","INC_FAM_WORK_INCOME_VALUE_SOURCE","source_question",231,1
2002,"南投縣","信義鄉","MALE","男性",143,0.619047619047619
2002,"南投縣","信義鄉","MALE","非男性",88,0.380952380952381
2002,"南投縣","信義鄉","RACE","布農族",221,0.956709956709957
2002,"南投縣","信義鄉","RACE","排灣族",2,0.00865800865800866
2002,"南投縣","信義鄉","RACE","泰雅族",1,0.00432900432900433
2002,"南投縣","信義鄉","RACE","鄒族",3,0.012987012987013
2002,"南投縣","信義鄉","RACE","阿美族",1,0.00432900432900433
2002,"南投縣","信義鄉","RACE","雅美族/達悟族",1,0.00432900432900433
2002,"南投縣","信義鄉","RACE","魯凱族",2,0.00865800865800866
2002,"南投縣","信義鄉","RENT","3,000-4,999元",2,0.25
2002,"南投縣","信義鄉","RENT","5,000-6,999元",3,0.375
2002,"南投縣","信義鄉","RENT","7,000-9,999元",1,0.125
2002,"南投縣","信義鄉","RENT","不需要支付租金",2,0.25
2002,"南投縣","信義鄉","RESPONDENT_UNIT","economic_household_head",231,1
2002,"南投縣","信義鄉","RESPONDENT_UNIT_SOURCE","91年問卷首頁：訪問對象為經濟戶長",231,1
2002,"南投縣","信義鄉","SURVEY_TAG","91_1",118,0.510822510822511
2002,"南投縣","信義鄉","SURVEY_TAG","91_2",113,0.489177489177489
2002,"南投縣","信義鄉","TOWNSHIP_HARMONIZED","信義鄉",231,1
2002,"南投縣","信義鄉","TOWNSHIP_YEAR_SPECIFIC","信義鄉",231,1
2002,"南投縣","南投市","ADMIN_NAME_HARMONIZED","南投縣",52,1
2002,"南投縣","南投市","ADMIN_NAME_ORIGINAL","南投縣",52,1
