domain,concept_id,concept_label,harmonized_year,source_dataset,source_question_ids,source_question_texts,base_question_ids_103,base_question_texts_103,source_option_code,source_option_text,source_min_value,source_max_value,base_option_code_103,base_option_text_103,base_min_value_103,base_max_value_103,comparison_level,mapping_relation,total_construction_rule,note
income,INC_PERS_WORK,個人工作/營業收入,91,91_1,,,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,,,,,,,,,option,not_available_in_source_dataset,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,91,91_2,,,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,,,,,,,,,option,not_available_in_source_dataset,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,1.0,"9,999元及以下",0,9999,1.0,"9,999 元及以下",0,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,2.0,"10,000-19,999元",10000,19999,2.0,"10,000-14,999 元",10000,14999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,2.0,"10,000-19,999元",10000,19999,3.0,"15,000-19,999 元",15000,19999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,3.0,"20,000-29,999 元",20000,29999,4.0,"20,000-24,999 元",20000,24999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,3.0,"20,000-29,999 元",20000,29999,5.0,"25,000-29,999 元",25000,29999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,4.0,"30,000-39,999元",30000,39999,6.0,"30,000-39,999 元",30000,39999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,5.0,"40,000-49,999 元",40000,49999,7.0,"40,000-49,999 元",40000,49999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,6.0,"50,000-59,999元",50000,59999,8.0,"50,000-59,999 元",50000,59999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,7.0,"60,000-69,999 元",60000,69999,9.0,"60,000-69,999 元",60000,69999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,8.0,"70,000-79,999元",70000,79999,10.0,"70,000-79,999 元",70000,79999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,9.0,"80,000-89,999 元",80000,89999,11.0,"80,000-89,999 元",80000,89999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,10.0,"90,000-99,999元",90000,99999,12.0,"90,000-99,999 元",90000,99999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,11.0,"100,000-129,999 元",100000,129999,13.0,"100,000-129,999元",100000,129999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,12.0,"130,000-139,999元",130000,139999,14.0,"130,000-159,999元",130000,159999,option,source_bin_within_base_bin,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,90.0,"140,000元及以上，請記錄 元",140000,,14.0,"130,000-159,999元",130000,159999,option,partial_overlap,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,90.0,"140,000元及以上，請記錄 元",140000,,15.0,"160,000 元及以上，請記錄____________元",160000,,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,95,95,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,95.0,沒有這項收入,0,0,16.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,9,"9,999 元及以下",0,9999,1.0,"9,999 元及以下",0,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,10,"10,000-19,999 元",10000,19999,2.0,"10,000-14,999 元",10000,14999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,10,"10,000-19,999 元",10000,19999,3.0,"15,000-19,999 元",15000,19999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,20,"20,000-29,999 元",20000,29999,4.0,"20,000-24,999 元",20000,24999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,20,"20,000-29,999 元",20000,29999,5.0,"25,000-29,999 元",25000,29999,option,source_bin_spans_multiple_base_bins,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,30,"30,000-39,999 元",30000,39999,6.0,"30,000-39,999 元",30000,39999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,40,"40,000-49,999 元",40000,49999,7.0,"40,000-49,999 元",40000,49999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,50,"50,000-59,999 元",50000,59999,8.0,"50,000-59,999 元",50000,59999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,60,"60,000-69,999 元",60000,69999,9.0,"60,000-69,999 元",60000,69999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,70,"70,000-79,999 元",70000,79999,10.0,"70,000-79,999 元",70000,79999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,80,"80,000-89,999 元",80000,89999,11.0,"80,000-89,999 元",80000,89999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,90,"90,000-99,999 元",90000,99999,12.0,"90,000-99,999 元",90000,99999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,100,"100,000-129,999 元",100000,129999,13.0,"100,000-129,999元",100000,129999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,130,"130,000-159,999 元",130000,159999,14.0,"130,000-159,999元",130000,159999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,160,"160,000 元及以上，請記錄 元",160000,,15.0,"160,000 元及以上，請記錄____________元",160000,,option,exact_open_upper,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,99,99,H1,"請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】, | 請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」的收入是多少？【過去ㄧ年帄均每個月的金額】",H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,,沒有這項收入,0,0,16.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,1.0,"9,999 元及以下",0,9999,1.0,"9,999 元及以下",0,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,2.0,"10,000-14,999 元",10000,14999,2.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,3.0,"15,000-19,999 元",15000,19999,3.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,4.0,"20,000-24,999 元",20000,24999,4.0,"20,000-24,999 元",20000,24999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,5.0,"25,000-29,999 元",25000,29999,5.0,"25,000-29,999 元",25000,29999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,6.0,"30,000-39,999 元",30000,39999,6.0,"30,000-39,999 元",30000,39999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,7.0,"40,000-49,999 元",40000,49999,7.0,"40,000-49,999 元",40000,49999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,8.0,"50,000-59,999 元",50000,59999,8.0,"50,000-59,999 元",50000,59999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,9.0,"60,000-69,999 元",60000,69999,9.0,"60,000-69,999 元",60000,69999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,10.0,"70,000-79,999 元",70000,79999,10.0,"70,000-79,999 元",70000,79999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,11.0,"80,000-89,999 元",80000,89999,11.0,"80,000-89,999 元",80000,89999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,12.0,"90,000-99,999 元",90000,99999,12.0,"90,000-99,999 元",90000,99999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,13.0,"100,000-129,999元",100000,129999,13.0,"100,000-129,999元",100000,129999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,14.0,"130,000-159,999元",130000,159999,14.0,"130,000-159,999元",130000,159999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,15.0,"160,000 元及以上，請記錄____________元",160000,,15.0,"160,000 元及以上，請記錄____________元",160000,,option,exact_open_upper,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,103,103,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,16.0,沒有這項收入,0,0,16.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,1.0,"未滿10,000元",0,9999,1.0,"9,999 元及以下",0,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,2.0,"10,000 元-未滿15,000元",10000,14999,2.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,3.0,"15,000 元-未滿20,000元",15000,19999,3.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,4.0,"20,000 元-未滿25,000元",20000,24999,4.0,"20,000-24,999 元",20000,24999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,5.0,"25,000 元-未滿30,000元",25000,29999,5.0,"25,000-29,999 元",25000,29999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,6.0,"30,000 元-未滿40,000元",30000,39999,6.0,"30,000-39,999 元",30000,39999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,7.0,"40,000 元-未滿50,000元",40000,49999,7.0,"40,000-49,999 元",40000,49999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,8.0,"50,000 元-未滿60,000元",50000,59999,8.0,"50,000-59,999 元",50000,59999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
income,INC_PERS_WORK,個人工作/營業收入,106,106,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,H1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農林漁業或自己做生意等」,9.0,"60,000 元-未滿70,000元",60000,69999,9.0,"60,000-69,999 元",60000,69999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。
