sample_definition,survey_year,variable,valid_n,missing_n,missing_pct,mean,median,sd,min,max
indigenous_analysis_sample,2006,INC_PERS_GOV_INCOME,5940,73,0.012140362547813071,1122.0911616161616,0,2458.199054592541,0,34999.5
indigenous_analysis_sample,2006,INC_PERS_INTEREST_INCOME,5957,56,0.009313154831199068,409.58343125734433,0,3449.864514719167,0,84999.5
indigenous_analysis_sample,2006,INC_PERS_OTHER_INCOME,5963,50,0.008315316813570598,1065.2625356364247,0,4974.914918025079,0,84999.5
indigenous_analysis_sample,2006,INC_PERS_RENT_INCOME,5972,41,0.00681855978712789,201.76515405224382,0,2142.8697523949318,0,64999.5
indigenous_analysis_sample,2006,INC_PERS_WORK_INCOME,5757,256,0.042574422085481456,17092.76107347577,14999.5,19435.42609228235,0,144999.5
indigenous_analysis_sample,2010,EXP_ALCOHOL_EXPENDITURE,5020,7,0.0013924806047344342,1467.9025896414344,499.5,2381.400645804289,0,34999.5
indigenous_analysis_sample,2010,EXP_CARE_EXPENDITURE,5022,5,9.946290033817386e-4,727.2114695340501,0,2750.125586436182,0,34999.5
indigenous_analysis_sample,2010,EXP_CLEANING_EXPENDITURE,5020,7,0.0013924806047344342,169.66394422310756,0,1593.5429053365388,0,34999.5
indigenous_analysis_sample,2010,EXP_CLOTHING_EXPENDITURE,5022,5,9.946290033817386e-4,1265.6950418160095,499.5,2427.68255767056,0,34999.5
indigenous_analysis_sample,2010,EXP_EDU_BOOKS_COMBINED_EXPENDITURE,5024,3,5.967774020290431e-4,1818.6526671974523,0,4416.52271606677,0,34999.5
indigenous_analysis_sample,2010,EXP_FOOD_EXPENDITURE,5023,4,7.957032027053909e-4,9268.56231335855,7499.5,8063.20378839782,1499.5,74999.5
indigenous_analysis_sample,2010,EXP_FURNITURE_EXPENDITURE,5019,8,0.0015914064054107818,657.14674237896,0,2375.2781796841537,0,34999.5
indigenous_analysis_sample,2010,EXP_HOUSING_UTIL_EXPENDITURE,5025,2,3.9785160135269546e-4,4598.216517412935,2499.5,6469.629519540457,0,74999.5
indigenous_analysis_sample,2010,EXP_LOAN_INTEREST_EXPENDITURE,5019,8,0.0015914064054107818,1456.1064953177925,0,5123.0460768166995,0,34999.5
indigenous_analysis_sample,2010,EXP_MEDICAL_EXPENDITURE,5019,8,0.0015914064054107818,2744.216577007372,1499.5,4564.345959508227,0,34999.5
indigenous_analysis_sample,2010,EXP_OTHER_EXPENDITURE,5020,7,0.0013924806047344342,437.49870517928287,0,2327.371197878842,0,34999.5
indigenous_analysis_sample,2010,EXP_TAX_INS_GIFT_EXPENDITURE,5019,8,0.0015914064054107818,3045.8565451285117,2499.5,3663.9280823685026,0,34999.5
indigenous_analysis_sample,2010,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,4962,65,0.012930177043962602,31782.911527609835,24995.5,26711.119383116184,1499.5,399495
indigenous_analysis_sample,2010,EXP_TOTAL_DERIVED_EXPENDITURE,5027,0,0,31890.309926397455,24995.5,27052.490589943987,0,399495
indigenous_analysis_sample,2010,EXP_TRANSPORT_COMM_EXPENDITURE,5025,2,3.9785160135269546e-4,3695.93223880597,2499.5,3815.174176293563,0,34999.5
indigenous_analysis_sample,2010,EXP_TRAVEL_EXPENDITURE,5024,3,5.967774020290431e-4,567.1958598726114,0,2603.898110746175,0,34999.5
indigenous_analysis_sample,2010,INC_FAM_GOV_INCOME,5027,0,0,1788.9821961408395,0,3610.7019035504077,0,34999.5
indigenous_analysis_sample,2010,INC_FAM_INTEREST_INCOME,5017,10,0.001989258006763477,213.06119194737892,0,1803.7255417018118,0,34999.5
indigenous_analysis_sample,2010,INC_FAM_RENT_INCOME,5016,11,0.002188183807439825,84.72428229665071,0,1138.5626260667682,0,27499.5
indigenous_analysis_sample,2010,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,5012,15,0.002983887010145216,35771.53272146847,28499,27927.560776816023,0,200998.5
indigenous_analysis_sample,2010,INC_FAM_TOTAL_DERIVED_INCOME,5027,0,0,35766.841655062664,28499,27913.5474063081,0,200998.5
indigenous_analysis_sample,2010,INC_FAM_WORK_INCOME,5027,0,0,33680.68321066242,24999.5,27957.15801452567,0,174999.5
indigenous_analysis_sample,2010,INC_PERS_GOV_INCOME,5024,3,5.967774020290431e-4,1363.8235469745223,0,3093.222254760413,0,34999.5
indigenous_analysis_sample,2010,INC_PERS_INTEREST_INCOME,5018,9,0.0017903322060871295,206.74212833798327,0,1897.5783500664827,0,34999.5
indigenous_analysis_sample,2010,INC_PERS_OTHER_INCOME,5014,13,0.0025860354087925202,464.6788990825688,0,3789.875819063641,0,84999.5
indigenous_analysis_sample,2010,INC_PERS_RENT_INCOME,5013,14,0.0027849612094688683,57.346997805705165,0,796.1620285392996,0,22499.5
indigenous_analysis_sample,2010,INC_PERS_WORK_INCOME,5027,0,0,20315.913069425103,14999.5,18348.672175125725,0,174999.5
indigenous_analysis_sample,2014,EXP_ALCOHOL_EXPENDITURE,5214,0,0,1748.6613924050632,749.5,2539.817689599192,0,34999.5
indigenous_analysis_sample,2014,EXP_BOOKS_EXPENDITURE,5214,0,0,446.6891062523974,0,1046.4756400462884,0,24999.5
indigenous_analysis_sample,2014,EXP_CARE_EXPENDITURE,5214,0,0,731.9889719984657,0,2898.582475285167,0,34999.5
indigenous_analysis_sample,2014,EXP_CLEANING_EXPENDITURE,5214,0,0,187.81770233985424,0,1398.7569642632773,0,24999.5
indigenous_analysis_sample,2014,EXP_CLOTHING_EXPENDITURE,5214,0,0,1628.4626965861144,1499.5,2409.001825611161,0,34999.5
indigenous_analysis_sample,2014,EXP_DINING_LODGING_EXPENDITURE,5214,0,0,2822.689585730725,1499.5,4645.619829144362,0,34999.5
indigenous_analysis_sample,2014,EXP_EDU_TUITION_EXPENDITURE,5214,0,0,2089.7429037207517,0,4248.97575330343,0,34999.5
indigenous_analysis_sample,2014,EXP_FOOD_EXPENDITURE,5214,0,0,9397.371595703875,8499.5,6826.1666264221185,0,74999.5
indigenous_analysis_sample,2014,EXP_FURNITURE_EXPENDITURE,5214,0,0,907.6483505945531,0,2643.0705853105005,0,34999.5
indigenous_analysis_sample,2014,EXP_HOUSING_UTIL_EXPENDITURE,5214,0,0,4903.080456463368,2749.5,6023.531201459058,0,74999.5
indigenous_analysis_sample,2014,EXP_LOAN_INTEREST_EXPENDITURE,5214,0,0,2689.462121212121,0,6361.32732602961,0,34999.5
indigenous_analysis_sample,2014,EXP_MEDICAL_EXPENDITURE,5214,0,0,1927.680667433832,749.5,3318.551917600846,0,34999.5
indigenous_analysis_sample,2014,EXP_OTHER_EXPENDITURE,5214,0,0,1802.9014192558495,1499.5,2409.795371730543,0,34999.5
indigenous_analysis_sample,2014,EXP_TAX_INS_GIFT_EXPENDITURE,5214,0,0,3441.3697736862296,2249.5,4328.184675815929,0,34999.5
indigenous_analysis_sample,2014,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,5214,0,0,40401.483601841195,34995.5,26738.82064935668,749.5,357993.5
indigenous_analysis_sample,2014,EXP_TOTAL_DERIVED_EXPENDITURE,5214,0,0,40401.483601841195,34995.5,26738.82064935668,749.5,357993.5
indigenous_analysis_sample,2014,EXP_TRANSPORT_COMM_EXPENDITURE,5214,0,0,4755.640966628308,3499.5,4435.893693987304,0,34999.5
indigenous_analysis_sample,2014,EXP_TRAVEL_EXPENDITURE,5214,0,0,920.2758918296893,0,2838.7654022466927,0,34999.5
indigenous_analysis_sample,2014,INC_FAM_GOV_INCOME,3345,1869,0.358457997698504,2964.964125560538,0,4755.848068927708,0,34999.5
indigenous_analysis_sample,2014,INC_FAM_INTEREST_INCOME,3345,1869,0.358457997698504,338.65321375186846,0,1912.1121768980636,0,34999.5
indigenous_analysis_sample,2014,INC_FAM_OTHER_INCOME,3345,1869,0.358457997698504,377.4118086696562,0,3686.809168987428,0,54999.5
indigenous_analysis_sample,2014,INC_FAM_RENT_INCOME,3345,1869,0.358457997698504,506.7177877428999,0,5091.549226164432,0,84999.5
indigenous_analysis_sample,2014,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,3345,1869,0.358457997698504,67222.8134529148,64999.5,33559.19970895597,1499.5,294998.5
indigenous_analysis_sample,2014,INC_FAM_TOTAL_DERIVED_INCOME,3345,1869,0.358457997698504,67222.8134529148,64999.5,33559.19970895597,1499.5,294998.5
indigenous_analysis_sample,2014,INC_FAM_TRANSFER_INCOME,3345,1869,0.358457997698504,111.78609865470852,0,970.0704231180791,0,24999.5
indigenous_analysis_sample,2014,INC_FAM_WORK_INCOME,3345,1869,0.358457997698504,62923.28041853513,54999.5,33127.22789518582,0,174999.5
indigenous_analysis_sample,2014,INC_PERS_GOV_INCOME,5214,0,0,1436.29555044112,0,3279.9715436969104,0,34999.5
indigenous_analysis_sample,2014,INC_PERS_INTEREST_INCOME,5214,0,0,179.66542002301495,0,1427.2603537929426,0,34999.5
indigenous_analysis_sample,2014,INC_PERS_OTHER_INCOME,5214,0,0,220.54286536248563,0,2261.350316474902,0,84999.5
indigenous_analysis_sample,2014,INC_PERS_RENT_INCOME,5214,0,0,181.23810893747603,0,2957.6844754452113,0,84999.5
indigenous_analysis_sample,2014,INC_PERS_TRANSFER_INCOME,5214,0,0,164.53413885692368,0,1357.6725542678462,0,34999.5
indigenous_analysis_sample,2014,INC_PERS_WORK_INCOME,5214,0,0,27366.28576908324,27499.5,20483.248279537656,0,174999.5
indigenous_analysis_sample,2017,EXP_ALCOHOL_EXPENDITURE,4494,0,0,1980.1958166444147,750,2822.95238866459,0,25000
indigenous_analysis_sample,2017,EXP_BOOKS_EXPENDITURE,1202,3292,0.7325322652425457,910.981697171381,500,1446.225971289096,500,35000
indigenous_analysis_sample,2017,EXP_CARE_EXPENDITURE,209,4285,0.9534935469514909,10959.33014354067,6000,10074.101483655068,500,35000
indigenous_analysis_sample,2017,EXP_CLEANING_EXPENDITURE,34,4460,0.9924343569203382,6897.058823529412,2500,9013.27254644144,500,25000
indigenous_analysis_sample,2017,EXP_CLOTHING_EXPENDITURE,4494,0,0,1571.3173119715175,1500,1782.7656776133012,500,25000
indigenous_analysis_sample,2017,EXP_DINING_LODGING_EXPENDITURE,2879,1615,0.35936804628393415,5030.218825981244,2500,5753.352678856351,500,35000
indigenous_analysis_sample,2017,EXP_EDU_TUITION_EXPENDITURE,1839,2655,0.5907877169559412,4709.89668297988,3500,5180.94671441957,500,35000
indigenous_analysis_sample,2017,EXP_FOOD_EXPENDITURE,4494,0,0,9644.971072541166,8500,7446.564616106355,1500,65000
indigenous_analysis_sample,2017,EXP_FURNITURE_EXPENDITURE,4494,0,0,3582.888295505118,2500,2878.285206702158,500,25000
indigenous_analysis_sample,2017,EXP_HOUSING_UTIL_EXPENDITURE,4494,0,0,5043.05740987984,2750,5876.739380366965,0,75000
indigenous_analysis_sample,2017,EXP_LOAN_INTEREST_EXPENDITURE,1238,3256,0.7245215843346684,9611.470113085623,6000,8762.06257691497,500,35000
indigenous_analysis_sample,2017,EXP_MEDICAL_EXPENDITURE,4494,0,0,1997.4410324877615,750,3553.370251618383,0,35000
indigenous_analysis_sample,2017,EXP_OTHER_EXPENDITURE,4494,0,0,2113.150867823765,1500,2448.340634740993,500,35000
indigenous_analysis_sample,2017,EXP_TAX_INS_GIFT_EXPENDITURE,4494,0,0,3458.444592790387,2250,4161.28027313937,0,35000
indigenous_analysis_sample,2017,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,0,4494,1,NA,NA,NA,NA,NA
indigenous_analysis_sample,2017,EXP_TOTAL_DERIVED_EXPENDITURE,4494,0,0,43620.883400089006,37750,25741.84181242746,5000,242250
indigenous_analysis_sample,2017,EXP_TRANSPORT_COMM_EXPENDITURE,4494,0,0,4759.012016021362,3500,4737.794538318962,0,35000
indigenous_analysis_sample,2017,EXP_TRAVEL_EXPENDITURE,1202,3292,0.7325322652425457,3242.512479201331,1500,5366.815854543566,500,35000
indigenous_analysis_sample,2017,INC_FAM_GOV_INCOME,4494,0,0,2455.0511793502446,0,4472.979945937261,0,35000
indigenous_analysis_sample,2017,INC_FAM_INTEREST_INCOME,4494,0,0,313.64040943480194,0,1803.6966420189312,0,35000
indigenous_analysis_sample,2017,INC_FAM_OTHER_INCOME,4494,0,0,330.4405874499332,0,2414.083231215781,0,65000
indigenous_analysis_sample,2017,INC_FAM_RENT_INCOME,4494,0,0,261.4597240765465,0,3030.2020356128983,0,85000
indigenous_analysis_sample,2017,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,4494,0,0,56234.64619492657,49750,37764.232862365156,0,226000
indigenous_analysis_sample,2017,INC_FAM_TOTAL_DERIVED_INCOME,4494,0,0,56234.64619492657,49750,37764.232862365156,0,226000
indigenous_analysis_sample,2017,INC_FAM_TRANSFER_INCOME,4494,0,0,240.54294615042278,0,1675.7837857278041,0,35000
indigenous_analysis_sample,2017,INC_FAM_WORK_INCOME,4494,0,0,52633.51134846462,45000,37154.09467623962,0,175000
indigenous_analysis_sample,2017,INC_PERS_GOV_INCOME,4494,0,0,1632.7325322652425,0,3692.1990249709443,0,35000
indigenous_analysis_sample,2017,INC_PERS_INTEREST_INCOME,4494,0,0,243.65821094793057,0,1705.8437847025002,0,35000
indigenous_analysis_sample,2017,INC_PERS_OTHER_INCOME,4494,0,0,329.884290164664,0,2432.81394574235,0,65000
indigenous_analysis_sample,2017,INC_PERS_RENT_INCOME,4494,0,0,198.04183355585224,0,2541.6075906642563,0,85000
indigenous_analysis_sample,2017,INC_PERS_TRANSFER_INCOME,4494,0,0,202.26969292389853,0,1303.971646207673,0,35000
indigenous_analysis_sample,2017,INC_PERS_WORK_INCOME,4494,0,0,28559.746328437916,27500,21329.26404232731,0,175000
indigenous_analysis_sample,2021,EXP_ALCOHOL_EXPENDITURE,5409,0,0,2116.2876687003145,750,3243.3108522149587,0,35000
indigenous_analysis_sample,2021,EXP_BOOKS_EXPENDITURE,5409,0,0,279.9963024588649,0,720.858349706345,0,12500
indigenous_analysis_sample,2021,EXP_CARE_EXPENDITURE,5409,0,0,520.7986688851913,0,3187.899822637127,0,35000
indigenous_analysis_sample,2021,EXP_CLEANING_EXPENDITURE,5409,0,0,75.42983915696063,0,1195.2294091666984,0,25000
indigenous_analysis_sample,2021,EXP_CLOTHING_EXPENDITURE,5409,0,0,1629.9685709003513,500,2592.309550282412,0,35000
indigenous_analysis_sample,2021,EXP_DINING_LODGING_EXPENDITURE,5409,0,0,4098.816786836754,1500,6237.397537244004,0,35000
indigenous_analysis_sample,2021,EXP_EDU_TUITION_EXPENDITURE,5409,0,0,1765.3910149750416,0,4367.370380227939,0,35000
indigenous_analysis_sample,2021,EXP_FOOD_EXPENDITURE,5409,0,0,12191.255315215381,11000,9031.046430276803,1500,75000
indigenous_analysis_sample,2021,EXP_FURNITURE_EXPENDITURE,5409,0,0,1386.4854871510445,500,3869.31253949741,0,35000
indigenous_analysis_sample,2021,EXP_HOUSING_UTIL_EXPENDITURE,5409,0,0,5279.903863930486,2750,6805.846399974516,0,75000
indigenous_analysis_sample,2021,EXP_LOAN_INTEREST_EXPENDITURE,5409,0,0,1945.553706784988,0,5665.3013135333595,0,35000
indigenous_analysis_sample,2021,EXP_MEDICAL_EXPENDITURE,5409,0,0,2650.351266407839,750,4415.069870612232,0,35000
indigenous_analysis_sample,2021,EXP_OTHER_EXPENDITURE,5409,0,0,877.6113884266963,0,1998.912367870711,0,35000
indigenous_analysis_sample,2021,EXP_TAX_INS_GIFT_EXPENDITURE,5409,0,0,4154.326123128119,2750,4425.456378546391,0,35000
indigenous_analysis_sample,2021,EXP_TOTAL_DERIVED_COMPLETE_EXPENDITURE,5409,0,0,45568.68182658532,39500,30610.714303920926,1750,244000
indigenous_analysis_sample,2021,EXP_TOTAL_DERIVED_EXPENDITURE,5409,0,0,45568.68182658532,39500,30610.714303920926,1750,244000
indigenous_analysis_sample,2021,EXP_TRANSPORT_COMM_EXPENDITURE,5409,0,0,6025.328156775744,4500,5440.150259426742,0,35000
indigenous_analysis_sample,2021,EXP_TRAVEL_EXPENDITURE,5409,0,0,571.1776668515437,0,2018.3421395497353,0,35000
indigenous_analysis_sample,2021,INC_FAM_GOV_INCOME,5409,0,0,3485.85690515807,500,5123.04530578364,0,35000
indigenous_analysis_sample,2021,INC_FAM_INTEREST_INCOME,5409,0,0,509.1514143094842,0,2092.1493596850846,0,35000
indigenous_analysis_sample,2021,INC_FAM_OTHER_INCOME,5409,0,0,805.6017748197448,0,5519.780866887597,0,75000
indigenous_analysis_sample,2021,INC_FAM_RENT_INCOME,5409,0,0,531.9837308190054,0,4403.9714210973,0,85000
indigenous_analysis_sample,2021,INC_FAM_TOTAL_DERIVED_COMPLETE_INCOME,5409,0,0,62706.507672397856,55000,39295.437911168956,0,295000
indigenous_analysis_sample,2021,INC_FAM_TOTAL_DERIVED_INCOME,5409,0,0,62706.507672397856,55000,39295.437911168956,0,295000
indigenous_analysis_sample,2021,INC_FAM_TRANSFER_INCOME,5409,0,0,302.3664263264929,0,1687.396156663718,0,35000
indigenous_analysis_sample,2021,INC_FAM_WORK_INCOME,5409,0,0,57071.54742096506,55000,38553.52776077763,0,175000
indigenous_analysis_sample,2021,INC_PERS_GOV_INCOME,5409,0,0,1702.347938620817,0,3622.583365583561,0,35000
indigenous_analysis_sample,2021,INC_PERS_INTEREST_INCOME,5409,0,0,328.71140691440195,0,1610.457866926017,0,35000
indigenous_analysis_sample,2021,INC_PERS_OTHER_INCOME,5409,0,0,342.94694028471065,0,2929.5801086083434,0,75000
indigenous_analysis_sample,2021,INC_PERS_RENT_INCOME,5409,0,0,335.5518580144204,0,3477.2871814572477,0,85000
indigenous_analysis_sample,2021,INC_PERS_TRANSFER_INCOME,5409,0,0,191.16287668700315,0,1359.0955910907064,0,35000
indigenous_analysis_sample,2021,INC_PERS_WORK_INCOME,5409,0,0,31687.92752819375,27500,23324.450617541486,0,175000
