Survey Year,Variable,Category,Count,Percentage,Missing N,Missing %
2014,INC_PERS_INTEREST_INCOME,"5,000-5,999 元",12,0.0023032629558541267,4,7.671653241273494e-4
2014,INC_PERS_INTEREST_INCOME,"6,000-7,999 元",8,0.0015355086372360845,4,7.671653241273494e-4
2014,INC_PERS_INTEREST_INCOME,"8,000-9,999 元",3,5.758157389635317e-4,4,7.671653241273494e-4
2014,INC_PERS_INTEREST_INCOME,999 元及以下,276,0.05297504798464491,4,7.671653241273494e-4
2014,INC_PERS_INTEREST_INCOME,沒有這項收入,4765,0.9145873320537428,4,7.671653241273494e-4
2014,INC_PERS_OTHER_INCOME,"10,000-14,999 元",15,0.0028774218300402837,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,"15,000-19,999 元",5,9.591406100134279e-4,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,"20,000-24,999 元",3,5.754843660080568e-4,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,"4,999 元及以下",126,0.024170343372338386,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,"5,000-9,999 元",25,0.00479570305006714,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,"50,000-59,999 元",4,7.673124880107424e-4,1,1.9179133103183735e-4
2014,INC_PERS_OTHER_INCOME,沒有這項收入,5035,0.9658545942835219,1,1.9179133103183735e-4
2014,INC_PERS_RENT_INCOME,"10,000-14,999 元",8,0.001535213970447131,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"15,000-19,999 元",2,3.8380349261178274e-4,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"20,000-24,999 元",1,1.9190174630589137e-4,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"25,000-29,999 元",2,3.8380349261178274e-4,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"4,999 元及以下",13,0.002494722701976588,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"5,000-9,999 元",14,0.0026866244482824796,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"50,000-59,999 元",5,9.595087315294569e-4,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,"60,000-69,999 元",1,1.9190174630589137e-4,3,5.753739930955121e-4
2014,INC_PERS_RENT_INCOME,沒有這項收入,5165,0.991172519669929,3,5.753739930955121e-4
2014,INC_PERS_TRANSFER_INCOME,"1,000-1,999 元",38,0.007295066231522365,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"10,000-14,999 元",21,0.004031483970051834,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"15,000-19,999 元",1,1.919754271453254e-4,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"2,000-2,999 元",22,0.0042234593971971586,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"3,000-3,999 元",17,0.003263582261470532,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"4,000-4,999 元",5,9.59877135726627e-4,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"5,000-5,999 元",16,0.0030716068343252063,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"6,000-7,999 元",8,0.0015358034171626032,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,"8,000-9,999 元",5,9.59877135726627e-4,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,999 元及以下,100,0.01919754271453254,5,9.589566551591868e-4
2014,INC_PERS_TRANSFER_INCOME,沒有這項收入,4976,0.9552697254751392,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"10,000-14,999 元",281,0.05394509502783644,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"100,000-129,999元",28,0.005375311960069111,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"130,000-159,999元",4,7.679017085813016e-4,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"15,000-19,999 元",394,0.0756383182952582,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"20,000-24,999 元",692,0.13284699558456517,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"25,000-29,999 元",571,0.10961796889998081,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"30,000-39,999 元",1071,0.2056056824726435,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"40,000-49,999 元",520,0.0998272221155692,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"50,000-59,999 元",311,0.0597043578421962,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"60,000-69,999 元",144,0.027644461508926858,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"70,000-79,999 元",60,0.011518525628719524,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"80,000-89,999 元",30,0.005759262814359762,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"9,999 元及以下",254,0.04876175849491265,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,"90,000-99,999 元",7,0.0013438279900172777,5,9.589566551591868e-4
2014,INC_PERS_WORK_INCOME,沒有這項收入,842,0.16164330965636398,5,9.589566551591868e-4
2014,MALE,男性,3360,0.6444188722669736,0,0
2014,MALE,非男性,1854,0.35558112773302647,0,0
2014,RACE,卑南族,136,0.029752789323999124,643,0.12332182585347143
2014,RACE,卡那卡那富族,3,6.563115292058631e-4,643,0.12332182585347143
2014,RACE,噶瑪蘭族,4,8.750820389411508e-4,643,0.12332182585347143
2014,RACE,太魯閣族,238,0.05206738131699847,643,0.12332182585347143
2014,RACE,布農族,458,0.10019689345876176,643,0.12332182585347143
2014,RACE,拉阿魯哇族,3,6.563115292058631e-4,643,0.12332182585347143
2014,RACE,排灣族,910,0.1990811638591118,643,0.12332182585347143
2014,RACE,撒奇萊雅族,16,0.003500328155764603,643,0.12332182585347143
2014,RACE,泰雅族,545,0.11922992780573179,643,0.12332182585347143
2014,RACE,賽夏族,46,0.010063443447823233,643,0.12332182585347143
2014,RACE,賽德克族,87,0.01903303434697003,643,0.12332182585347143
2014,RACE,邵族,28,0.006125574272588055,643,0.12332182585347143
2014,RACE,鄒族,74,0.01618901772041129,643,0.12332182585347143
2014,RACE,阿美族,1902,0.4161015095165172,643,0.12332182585347143
2014,RACE,雅美族/達悟族,17,0.0037190986654998905,643,0.12332182585347143
2014,RACE,魯凱族,104,0.022752133012469918,643,0.12332182585347143
2014,RENT,"1,000-2,999元",42,0.034229828850855744,3987,0.7646720368239356
2014,RENT,"10,000-19,999元",343,0.2795436022819886,3987,0.7646720368239356
2014,RENT,"3,000-4,999元",120,0.097799511002445,3987,0.7646720368239356
2014,RENT,"5,000-6,999元",243,0.1980440097799511,3987,0.7646720368239356
2014,RENT,"7,000-9,999元",396,0.32273838630806845,3987,0.7646720368239356
2014,RENT,不需要支付租金,60,0.0488997555012225,3987,0.7646720368239356
2014,RENT,"未滿1,000元",23,0.018744906275468622,3987,0.7646720368239356
2017,EDU,不識字/自修,146,0.027536778574122973,0,0
2017,EDU,國(初)中,1195,0.22538664654847226,0,0
2017,EDU,國小,1084,0.20445115050924179,0,0
2017,EDU,專科以上,984,0.18559034326669183,0,0
2017,EDU,高中職,1893,0.35703508110147114,0,0
2017,EXP_ALCOHOL_EXPENDITURE,499 元及以下,561,0.2876923076923077,3352,0.6322142587702754
2017,EXP_ALCOHOL_EXPENDITURE,沒有這項支出,1389,0.7123076923076923,3352,0.6322142587702754
2017,EXP_FOOD_EXPENDITURE,"2,999 元及以下",644,1,4658,0.8785364013579782
2017,EXP_HOUSING_UTIL_EXPENDITURE,"70,000 元及以上，請記錄____________元",2,0.004651162790697674,4872,0.918898528857035
2017,EXP_HOUSING_UTIL_EXPENDITURE,999 元及以下,384,0.8930232558139535,4872,0.918898528857035
2017,EXP_HOUSING_UTIL_EXPENDITURE,沒有這項支出,44,0.10232558139534884,4872,0.918898528857035
2017,EXP_MEDICAL_EXPENDITURE,"30,000 元及以上，請記錄________元",17,0.010353227771010963,3660,0.6903055450773293
2017,EXP_MEDICAL_EXPENDITURE,499 元及以下,1437,0.8751522533495737,3660,0.6903055450773293
2017,EXP_MEDICAL_EXPENDITURE,沒有這項支出,188,0.11449451887941535,3660,0.6903055450773293
2017,EXP_TAX_INS_GIFT_EXPENDITURE,"30,000 元及以上，請記錄________元",22,0.02631578947368421,4466,0.8423236514522822
2017,EXP_TAX_INS_GIFT_EXPENDITURE,999 元及以下,614,0.7344497607655502,4466,0.8423236514522822
2017,EXP_TAX_INS_GIFT_EXPENDITURE,沒有這項支出,200,0.23923444976076555,4466,0.8423236514522822
2017,EXP_TRANSPORT_COMM_EXPENDITURE,"30,000 元及以上，請記錄________元",21,0.029871977240398292,4599,0.8674085250848736
2017,EXP_TRANSPORT_COMM_EXPENDITURE,999 元及以下,632,0.89900426742532,4599,0.8674085250848736
2017,EXP_TRANSPORT_COMM_EXPENDITURE,沒有這項支出,50,0.07112375533428165,4599,0.8674085250848736
2017,HOUSE_BELONG,借用,121,0.09322033898305085,4004,0.7551867219917012
2017,HOUSE_BELONG,租賃,1153,0.8882896764252697,4004,0.7551867219917012
2017,HOUSE_BELONG,配住,24,0.01848998459167951,4004,0.7551867219917012
2017,INC_FAM_GOV_INCOME,999 元及以下,32,0.009245882692863335,1841,0.34722746133534516
2017,INC_FAM_GOV_INCOME,沒有這項收入,3429,0.9907541173071367,1841,0.34722746133534516
2017,INC_FAM_INTEREST_INCOME,999 元及以下,564,0.11345805672902837,331,0.062429271972840435
2017,INC_FAM_INTEREST_INCOME,沒有這項收入,4407,0.8865419432709717,331,0.062429271972840435
2017,INC_FAM_RENT_INCOME,"4,999 元及以下",23,0.004394344669468858,68,0.012825348924933987
2017,INC_FAM_RENT_INCOME,沒有這項收入,5211,0.9956056553305311,68,0.012825348924933987
2017,INC_FAM_TRANSFER_INCOME,999 元及以下,248,0.04876130554463232,216,0.04073934364390796
2017,INC_FAM_TRANSFER_INCOME,沒有這項收入,4838,0.9512386944553677,216,0.04073934364390796
2017,INC_FAM_WORK_INCOME,"160,000 元及以上，請記錄____________元",63,0.10606060606060606,4708,0.8879668049792531
2017,INC_FAM_WORK_INCOME,"9,999 元及以下",160,0.26936026936026936,4708,0.8879668049792531
2017,INC_FAM_WORK_INCOME,沒有這項收入,371,0.6245791245791246,4708,0.8879668049792531
2017,INC_PERS_GOV_INCOME,999 元及以下,30,0.007492507492507493,1298,0.24481327800829875
2017,INC_PERS_GOV_INCOME,沒有這項收入,3974,0.9925074925074925,1298,0.24481327800829875
2017,INC_PERS_INTEREST_INCOME,999 元及以下,533,0.10465344590614568,209,0.03941908713692946
2017,INC_PERS_INTEREST_INCOME,沒有這項收入,4560,0.8953465540938543,209,0.03941908713692946
2017,INC_PERS_OTHER_INCOME,"4,999 元及以下",186,0.035584465276449206,75,0.014145605431912485
2017,INC_PERS_OTHER_INCOME,沒有這項收入,5041,0.9644155347235508,75,0.014145605431912485
2017,INC_PERS_RENT_INCOME,"4,999 元及以下",24,0.004573170731707317,54,0.01018483591097699
2017,INC_PERS_RENT_INCOME,沒有這項收入,5224,0.9954268292682927,54,0.01018483591097699
2017,INC_PERS_TRANSFER_INCOME,999 元及以下,250,0.049019607843137254,202,0.03809883062995096
2017,INC_PERS_TRANSFER_INCOME,沒有這項收入,4850,0.9509803921568627,202,0.03809883062995096
2017,INC_PERS_WORK_INCOME,"9,999 元及以下",261,0.28524590163934427,4387,0.8274236137306676
2017,INC_PERS_WORK_INCOME,沒有這項收入,654,0.7147540983606557,4387,0.8274236137306676
2017,MALE,男性,3463,0.6531497548095059,0,0
2017,MALE,非男性,1839,0.3468502451904942,0,0
2017,RACE,卑南族,131,0.024707657487740474,0,0
2017,RACE,卡那卡那富族,1,1.886080724254998e-4,0,0
2017,RACE,噶瑪蘭族,17,0.003206337231233497,0,0
2017,RACE,太魯閣族,224,0.042248208223311955,0,0
2017,RACE,布農族,485,0.0914749151263674,0,0
2017,RACE,拉阿魯哇族,3,5.658242172764995e-4,0,0
2017,RACE,排灣族,832,0.15692191625801585,0,0
2017,RACE,撒奇萊雅族,11,0.002074688796680498,0,0
2017,RACE,泰雅族,661,0.12466993587325538,0,0
2017,RACE,賽夏族,64,0.012070916635231988,0,0
2017,RACE,賽德克族,81,0.015277253866465485,0,0
2017,RACE,邵族,5,9.43040362127499e-4,0,0
2017,RACE,鄒族,56,0.010562052055827989,0,0
2017,RACE,阿美族,1789,0.33741984156921917,0,0
2017,RACE,雅美族/達悟族,34,0.006412674462466994,0,0
2017,RACE,非原住民族,808,0.15239532251980384,0,0
2017,RACE,魯凱族,100,0.01886080724254998,0,0
2017,RENT,"20,000元以上",41,0.45054945054945056,5211,0.9828366654092795
2017,RENT,不需要支付租金,27,0.2967032967032967,5211,0.9828366654092795
2017,RENT,"未滿1,000元",23,0.25274725274725274,5211,0.9828366654092795
