year,source_pdf,question_id,question_text,option_code,option_text
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,13.0,屏東縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,14.0,臺東縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,15.0,花蓮縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,16.0,澎湖縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,17.0,基隆市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,18.0,新竹市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,19.0,臺中市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,20.0,嘉義市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,21.0,臺南市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,22.0,金門縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,23.0,連江縣
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,63.0,臺北市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,64.0,高雄市
95,ques95.pdf,S3,由於您這支電話是由電腦自動選擇的，請問您這支電話是在臺灣地區的哪一,98.0,不知道/未回答
95,ques95.pdf,S3-1,請問您居住在【載入 S3回答之縣（市）】的哪一個鄉鎮市區？_______,,
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,1.0,阿美族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,2.0,泰雅族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,3.0,排灣族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,4.0,魯凱族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,5.0,布農族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,6.0,賽夏族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,7.0,雅美族（達悟族）
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,8.0,卑南族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,9.0,鄒族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,10.0,邵族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,11.0,噶瑪蘭族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,12.0,太魯閣族
95,ques95.pdf,C1,首先請問您屬於哪一個族別？,98.0,拒答
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,1.0,15~19歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,2.0,20~29歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,3.0,30~39歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,4.0,40~49歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,5.0,50~59歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,6.0,60-64歲
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,6.0,65歲及以上
95,ques95.pdf,C2,請問您今年幾歲？（若不知道，問幾年幾月生）,98.0,不知道/拒答
95,ques95.pdf,C3,請問您的教育程度？,1.0,不識字
95,ques95.pdf,C3,請問您的教育程度？,2.0,自修（識字）
95,ques95.pdf,C3,請問您的教育程度？,3.0,國小
95,ques95.pdf,C3,請問您的教育程度？,4.0,國（初）中
95,ques95.pdf,C3,請問您的教育程度？,5.0,高中
95,ques95.pdf,C3,請問您的教育程度？,6.0,高職（含五專前三年）
95,ques95.pdf,C3,請問您的教育程度？,7.0,專科
95,ques95.pdf,C3,請問您的教育程度？,8.0,大學
95,ques95.pdf,C3,請問您的教育程度？,9.0,研究所及以上
95,ques95.pdf,C3,請問您的教育程度？,98.0,不知道/拒答
95,ques95.pdf,C4,請問你們家是不是符合地方政府列冊登記有案的低收入戶？,1.0,是
95,ques95.pdf,C4,請問你們家是不是符合地方政府列冊登記有案的低收入戶？,2.0,不是
95,ques95.pdf,C5,請問目前與您住在一起共同生活的（包括您自己）有幾個人？ 人,,
95,ques95.pdf,C5-1,其中原住民有幾位？ 人,1.0,6歲以下的有幾位？ 人
95,ques95.pdf,C5-1,其中原住民有幾位？ 人,2.0,7-15歲的有幾位？ 人
95,ques95.pdf,C5-1,其中原住民有幾位？ 人,3.0,16-54歲的有幾位？ 人
95,ques95.pdf,C5-1,其中原住民有幾位？ 人,4.0,55-64歲的有幾位？ 人
95,ques95.pdf,C5-1,其中原住民有幾位？ 人,5.0,65歲以上的有幾位？ 人
95,ques95.pdf,C6,請問您目前的婚姻狀況是？,1.0,未婚（跳Q1）
95,ques95.pdf,C6,請問您目前的婚姻狀況是？,2.0,已婚/有配偶（含同居）（續問 C7）
95,ques95.pdf,C6,請問您目前的婚姻狀況是？,3.0,離婚、分居（跳 Q1）
95,ques95.pdf,C6,請問您目前的婚姻狀況是？,4.0,喪偶（跳 Q1）
95,ques95.pdf,C6,請問您目前的婚姻狀況是？,65.0,其他(請說明) （跳Q1）
95,ques95.pdf,C7,請問您的先生（太太）是不是原住民？或是外籍配偶？,1.0,原住民（續問 C7-1）
95,ques95.pdf,C7,請問您的先生（太太）是不是原住民？或是外籍配偶？,2.0,外籍配偶（跳 C7-2）
95,ques95.pdf,C7,請問您的先生（太太）是不是原住民？或是外籍配偶？,3.0,都不是（跳 C7-2）
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,1.0,阿美族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,2.0,泰雅族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,3.0,排灣族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,4.0,魯凱族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,5.0,布農族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,6.0,賽夏族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,7.0,雅美族（達悟族）
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,8.0,卑南族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,9.0,鄒族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,10.0,邵族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,11.0,噶瑪蘭族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,12.0,太魯閣族
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,65.0,其他(請說明)
95,ques95.pdf,C7-1,請問您的先生（太太）是哪一個族別？,98.0,不知道/拒答 2
95,ques95.pdf,C7-2,請問您的配偶有沒有在工作？,1.0,有（含在家工作【幫人看小孩或家庭手工】、打零工、 幫家裡工作但沒有領薪水）（跳 Q1）
95,ques95.pdf,C7-2,請問您的配偶有沒有在工作？,2.0,沒有
95,ques95.pdf,C7-3,為了改善您的經濟狀況，請問您希不希望您的配偶也外出工作？,1.0,希望（跳 Q1）
95,ques95.pdf,C7-3,為了改善您的經濟狀況，請問您希不希望您的配偶也外出工作？,2.0,不希望
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,1.0,無法找到工作
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,2.0,小孩無人照顧
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,3.0,需要照顧其他家人或料理家事
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,4.0,改善經濟是我的責任
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,5.0,配偶身體不適
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,6.0,年紀大無法工作
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,7.0,因學歷因素無法找到工作
95,ques95.pdf,C7-4,請問您為什麼不希望您的配偶外出工作？【複選題】,65.0,其他，請說明 【住宅狀況】
95,ques95.pdf,Q1,請問您目前住的房子的用途是屬於？【提示選項】,1.0,一般住家（專用住宅）
95,ques95.pdf,Q1,請問您目前住的房子的用途是屬於？【提示選項】,2.0,住商合一（併用住宅）
95,ques95.pdf,Q1,請問您目前住的房子的用途是屬於？【提示選項】,3.0,包含農舍（併用住宅）
95,ques95.pdf,Q1,請問您目前住的房子的用途是屬於？【提示選項】,65.0,其他，請說明
95,ques95.pdf,Q2,請問您住的房子是幾層樓的？【提示選項】,1.0,平房
95,ques95.pdf,Q2,請問您住的房子是幾層樓的？【提示選項】,2.0,二~三樓
95,ques95.pdf,Q2,請問您住的房子是幾層樓的？【提示選項】,3.0,四~五樓
95,ques95.pdf,Q2,請問您住的房子是幾層樓的？【提示選項】,4.0,六樓及以上
95,ques95.pdf,Q2,請問您住的房子是幾層樓的？【提示選項】,98.0,拒答
95,ques95.pdf,Q3,請問您現在住的房子是屬於誰的？【提示選項】,1.0,自己的（自己搭建）（跳 Q5）
95,ques95.pdf,Q3,請問您現在住的房子是屬於誰的？【提示選項】,2.0,租賃（續問Q4）
95,ques95.pdf,Q3,請問您現在住的房子是屬於誰的？【提示選項】,3.0,單位/公司配住（續問 Q4）
95,ques95.pdf,Q3,請問您現在住的房子是屬於誰的？【提示選項】,4.0,借用（跳Q5）
95,ques95.pdf,Q3,請問您現在住的房子是屬於誰的？【提示選項】,65.0,其他，請說明
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,1.0,999元及以下
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,2.0,"1,000-2,999元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,3.0,"3,000-4,999 元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,4.0,"5,000-6,999元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,5.0,"7,000-9,999 元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,6.0,"10,000-14,999元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,7.0,"15,000-19,999 元"
95,ques95.pdf,Q4,若房子為租賃者（Q3回答2、3者），請問您每個月的租金是多少？,90.0,"20,000 元及以上，請記錄 元"
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,1.0,您家中有幾部自用汽車？ 部
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,2.0,您家中有幾部冷暖氣機？ 部
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,3.0,您家中有幾部家用電腦？ 部
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,4.0,您家中有沒有裝小耳朵？
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,1.0,有
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,2.0,沒有
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,5.0,您家中有沒有裝有線電視？
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,1.0,有
95,ques95.pdf,Q5,請問您家中有哪些家庭設備？,2.0,沒有 3
95,ques95.pdf,Q6,請問您們家目前有沒有房屋貸款？,1.0,有
95,ques95.pdf,Q6,請問您們家目前有沒有房屋貸款？,2.0,沒有（跳Q8）
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,1.0,49萬元及以下
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,2.0,50-99萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,3.0,100-199 萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,4.0,200-299萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,5.0,300-399 萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,6.0,400-499萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,7.0,500-599 萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,8.0,600-699萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,9.0,700-799 萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,10.0,800-899萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,11.0,900-999 萬元
95,ques95.pdf,Q6-1,請問您家中的房屋貸款總共借（貸）了多少錢？,90.0,"1,000 萬元及以上，請記錄 萬元"
95,ques95.pdf,Q6-2,請問您目前有沒有繼續在繳房屋貸款？,1.0,有（跳Q6-3）
95,ques95.pdf,Q6-2,請問您目前有沒有繼續在繳房屋貸款？,2.0,沒有（跳 Q6-4）
95,ques95.pdf,Q6-3,請問您已經繳了幾年的房屋貸款？,1.0,年（跳 Q7）
95,ques95.pdf,Q6-3,請問您已經繳了幾年的房屋貸款？,98.0,不知道/拒答（跳Q7）
95,ques95.pdf,Q6-4,請問您已經有幾年沒有繳房屋貸款？,1.0,年（跳 Q8）
95,ques95.pdf,Q6-4,請問您已經有幾年沒有繳房屋貸款？,98.0,不知道/拒答（跳Q8）
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,1.0,"4,999元及以下"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,2.0,"5,000-9,999元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,3.0,"10,000-14,999 元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,4.0,"15,000-19,999元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,5.0,"20,000-24,999 元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,6.0,"25,000-29,999元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,7.0,"30,000-39,999 元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,8.0,"40,000-49,999元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,9.0,"50,000-59,999 元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,10.0,"60,000-69,999元"
95,ques95.pdf,Q7,請問您每個月房屋貸款要繳多少錢？【過去ㄧ年平均每個月的金額】,90.0,"70,000 元及以上，請記錄 元"
95,ques95.pdf,Q8,請問您有沒有信用貸款、車貸、信用卡、現金卡等的貸款呢？,1.0,有
95,ques95.pdf,Q8,請問您有沒有信用貸款、車貸、信用卡、現金卡等的貸款呢？,2.0,沒有（跳Q9）
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,1.0,5萬元以下
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,2.0,6-10 萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,3.0,11-15萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,4.0,16-20萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,5.0,21-25萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,6.0,26-30萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,7.0,31-35萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,8.0,36-40萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,9.0,41-45萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,10.0,46-50萬元
95,ques95.pdf,Q8-1,請問您的信用貸款、車貸、信用卡、現金卡總共借了多少錢？,90.0,50萬元及以上，請記錄 萬元 4
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,1.0,"4,999元及以下"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,2.0,"5,000-9,999元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,3.0,"10,000-14,999 元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,4.0,"15,000-19,999元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,5.0,"20,000-24,999 元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,6.0,"25,000-29,999元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,7.0,"30,000-39,999 元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,8.0,"40,000-49,999元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,9.0,"50,000-59,999 元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,10.0,"60,000-69,999元"
95,ques95.pdf,Q8-2,請問您每個月要繳的信用貸款、車貸、信用卡、現金卡等的貸款金額,90.0,"70,000 元及以上，請記錄 元"
95,ques95.pdf,Q9,請問您有沒有申請創業貸款？,1.0,有
95,ques95.pdf,Q9,請問您有沒有申請創業貸款？,2.0,沒有（跳Q10）
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,1.0,49萬元及以下
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,2.0,50-99萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,3.0,100-199 萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,4.0,200-299萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,5.0,300-399 萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,6.0,400-499萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,7.0,500-599 萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,8.0,600-699萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,9.0,700-799 萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,10.0,800-899萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,11.0,900-999 萬元
95,ques95.pdf,Q9-1,請問您的創業貸款總共借了多少錢？,90.0,"1,000 萬元及以上，請記錄 萬元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,1.0,"4,999元及以下"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,2.0,"5,000-9,999元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,3.0,"10,000-14,999 元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,4.0,"15,000-19,999元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,5.0,"20,000-24,999 元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,6.0,"25,000-29,999元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,7.0,"30,000-39,999 元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,8.0,"40,000-49,999元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,9.0,"50,000-59,999 元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,10.0,"60,000-69,999元"
95,ques95.pdf,Q9-2,請問您每個月要繳的創業貸款總共是多少？,90.0,"70,000 元及以上，請記錄 元 5 【個人收入】"
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,1.0,雇主（老闆）
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,2.0,自營作業者
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,3.0,受政府僱用者
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,4.0,受私人僱用者
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,5.0,無酬家屬工作者
95,ques95.pdf,Q10,請問您主要工作的身分是？【提示選項】,6.0,家庭主婦/學生/待業/無業等
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,1.0,"9,999元及以下"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,2.0,"10,000-19,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,3.0,"20,000-29,999 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,4.0,"30,000-39,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,5.0,"40,000-49,999 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,6.0,"50,000-59,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,7.0,"60,000-69,999 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,8.0,"70,000-79,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,9.0,"80,000-89,999 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,10.0,"90,000-99,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,11.0,"100,000-129,999 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,12.0,"130,000-139,999元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,90.0,"140,000元及以上，請記錄 元"
95,ques95.pdf,Q10-1,請問您個人每個月「工作薪水、兼差薪水、加班費、退休金，以及從事農,95.0,沒有這項收入
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,1.0,999元及以下
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,2.0,"1,000-1,999元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,3.0,"2,000-3,999 元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,4.0,"4,000-5,999元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,5.0,"6,000-7,999 元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,6.0,"8,000-9,999元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,7.0,"10,000-14,999 元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,8.0,"15,000-19,999元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,9.0,"20,000-29,999 元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,90.0,"30,000 元及以上，請記錄 元"
95,ques95.pdf,Q10-2,請問您個人每個月接受「政府津貼補助、各種保險」收入總共是多少？,95.0,沒有這項收入
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,1.0,"4,999元及以下"
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,2.0,"5,000-9,999元"
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,3.0,"10,000-14,999 元"
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,4.0,"15,000-19,999元"
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,5.0,"20,000-24,999 元"
95,ques95.pdf,Q10-3,請問您個人每個月的「利息、股票買賣、跟會標會、各種投資」收入總共,6.0,"25,000-29,999元"
