year,source_pdf,question_id,question_text,option_code,option_text
106,ques106.pdf,G2,請問經濟戶長今年幾歲？,11.0,65歲以上
106,ques106.pdf,G3,請問經濟戶長教育程度？,1.0,不識字
106,ques106.pdf,G3,請問經濟戶長教育程度？,2.0,自修
106,ques106.pdf,G3,請問經濟戶長教育程度？,3.0,國小
106,ques106.pdf,G3,請問經濟戶長教育程度？,4.0,國(初)中
106,ques106.pdf,G3,請問經濟戶長教育程度？,5.0,高中
106,ques106.pdf,G3,請問經濟戶長教育程度？,6.0,高職(含五專前三年)
106,ques106.pdf,G3,請問經濟戶長教育程度？,7.0,專科
106,ques106.pdf,G3,請問經濟戶長教育程度？,8.0,大學
106,ques106.pdf,G3,請問經濟戶長教育程度？,9.0,研究所及以上
106,ques106.pdf,G4,請問經濟戶長需不需要負責家計？,1.0,需要，是主要家計負責人
106,ques106.pdf,G4,請問經濟戶長需不需要負責家計？,2.0,需要，是次要(輔助)家計負責人
106,ques106.pdf,G4,請問經濟戶長需不需要負責家計？,3.0,不需要負責家計
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,1.0,阿美族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,2.0,泰雅族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,3.0,排灣族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,4.0,魯凱族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,5.0,布農族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,6.0,賽夏族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,7.0,雅美族(達悟)
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,8.0,卑南族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,9.0,鄒族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,10.0,邵族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,11.0,噶瑪蘭族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,12.0,太魯閣族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,13.0,撒奇萊雅族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,14.0,賽德克族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,15.0,拉阿魯哇族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,16.0,卡那卡那富族
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,17.0,其他______
106,ques106.pdf,G5,請問經濟戶長所屬的族別？,18.0,非原住民 2
106,ques106.pdf,G6,請問經濟戶長的配偶屬於以下那種身分？,1.0,原住民續答G6-1
106,ques106.pdf,G6,請問經濟戶長的配偶屬於以下那種身分？,2.0,漢族跳答 G7
106,ques106.pdf,G6,請問經濟戶長的配偶屬於以下那種身分？,3.0,新住民(國籍：___________) 跳答G7
106,ques106.pdf,G6,請問經濟戶長的配偶屬於以下那種身分？,4.0,無配偶跳答G7
106,ques106.pdf,G6,請問經濟戶長的配偶屬於以下那種身分？,5.0,其他________跳答G7
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,1.0,阿美族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,2.0,泰雅族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,3.0,排灣族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,4.0,魯凱族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,5.0,布農族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,6.0,賽夏族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,7.0,雅美族(達悟)
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,8.0,卑南族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,9.0,鄒族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,10.0,邵族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,11.0,噶瑪蘭族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,12.0,太魯閣族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,13.0,撒奇萊雅族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,14.0,賽德克族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,15.0,拉阿魯哇族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,16.0,卡那卡那富族
106,ques106.pdf,G6-1,請問經濟戶長的先生/太太所屬的族別？,17.0,其他_______
106,ques106.pdf,G7,請問經濟戶長從事的行業？,1.0,農林漁牧業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,2.0,礦業及土石採取業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,3.0,製造業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,4.0,電力及燃氣供應業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,5.0,用水供應及污染整治業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,6.0,營建工程業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,7.0,批發及零售業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,8.0,運輸及倉儲業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,9.0,住宿及餐飲業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,10.0,出版影音製作傳播及
106,ques106.pdf,G7,請問經濟戶長從事的行業？,11.0,金融及保險業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,12.0,不動產業 通資訊服務業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,13.0,專業、科學及技術服務
106,ques106.pdf,G7,請問經濟戶長從事的行業？,14.0,支援服務業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,15.0,公共行政及國防；強制性 業 社會安全
106,ques106.pdf,G7,請問經濟戶長從事的行業？,16.0,教育業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,17.0,醫療保健及社會工作服務
106,ques106.pdf,G7,請問經濟戶長從事的行業？,18.0,藝術、娛樂及休閒服務業 業
106,ques106.pdf,G7,請問經濟戶長從事的行業？,19.0,其他服務業
106,ques106.pdf,G8,請問經濟戶長從事的行業有沒有透過創意將原住民文化元素運用或展現在產品或服務中？,1.0,有(續答G9)
106,ques106.pdf,G8,請問經濟戶長從事的行業有沒有透過創意將原住民文化元素運用或展現在產品或服務中？,2.0,沒有(跳答H 部分)
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,1.0,視覺藝術產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,2.0,音樂及表演藝術產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,3.0,文化資產應用及展演設施產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,4.0,工藝產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,5.0,電影產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,6.0,廣播電視產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,7.0,出版產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,8.0,廣告產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,9.0,產品設計產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,10.0,視覺傳達設計產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,11.0,設計品牌時尚產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,12.0,建築設計產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,13.0,數位內容產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,14.0,創意生活產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,15.0,流行音樂及文化內容產業
106,ques106.pdf,G9,請問經濟戶長從事的原住民文化創意產業性質為何？,16.0,其他(請說明)________________ H 部分：住宅
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,1.0,自有(住宅所有權為家庭內共同生活居住成員擁有) /自己搭建跳答 H3
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,2.0,不住在一起的配偶、父母或子女所擁有(住宅所有權不屬於家庭內共同生活居住成員擁有) 跳答 H3
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,3.0,向政府租賃(如:社會住宅) 續問H2
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,4.0,向私人租賃續問H2
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,5.0,單位/公司配住續問H2
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,6.0,借用(目前居住的住宅向他人借用，不需支付費用，如退休人員續住公家宿舍)跳答I部分
106,ques106.pdf,H1,請問您現在住的房子是屬於誰的？,7.0,其他，請說明________________跳答H3 3
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,1.0,"未滿 1,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,2.0,"1,000 元-未滿3,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,3.0,"3,000 元-未滿5,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,4.0,"5,000 元-未滿6,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,5.0,"6,000 元-未滿7,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,6.0,"7,000 元-未滿8,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,7.0,"8,000 元-未滿9,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,8.0,"9,000 元-未滿10,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,9.0,"10,000 元-未滿15,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,10.0,"15,000 元-未滿20,000元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,11.0,"20,000 元以上，請記錄____________元"
106,ques106.pdf,H2,若房子為租賃/配住者（H1回答3、4、5者），請問您每個月的房屋租金是多少？回答完跳答I部分,12.0,不需要支付租金
106,ques106.pdf,H3,請問您現在住的房子是什麼時候購買/搭建的？民國___________年,,
106,ques106.pdf,H4,請問您現在住的房子樓地板面積是多少？___________坪,,
106,ques106.pdf,H5,請問您現在住的房子如果出租的話，租金會是多少？________________元,,
106,ques106.pdf,H6,請問您們家目前有沒有房屋貸款？,1.0,有
106,ques106.pdf,H6,請問您們家目前有沒有房屋貸款？,2.0,沒有跳答 I 部分
106,ques106.pdf,H6-1,請問是向哪些單位借房屋貸款？(可複選),1.0,銀行
106,ques106.pdf,H6-1,請問是向哪些單位借房屋貸款？(可複選),2.0,信用合作社
106,ques106.pdf,H6-1,請問是向哪些單位借房屋貸款？(可複選),3.0,儲蓄互助社
106,ques106.pdf,H6-1,請問是向哪些單位借房屋貸款？(可複選),4.0,其他(請說明)__________
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,1.0,未滿50萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,2.0,50萬元-未滿100萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,3.0,100萬元-未滿150萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,4.0,150萬元-未滿200萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,5.0,200萬元-未滿300萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,6.0,300萬元-未滿400萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,7.0,400萬元-未滿500萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,8.0,500萬元-未滿600萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,9.0,600萬元-未滿700萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,10.0,700 萬元-未滿800萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,11.0,800 萬元-未滿900萬元
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,12.0,"900 萬元-未滿1,000萬元"
106,ques106.pdf,H6-2,請問您家中目前的房屋貸款總共借（貸）了多少錢？,13.0,"1,000 萬元及以上，請記錄______________萬元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,1.0,"未滿5,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,2.0,"5,000 元-未滿10,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,3.0,"10,000元-未滿15,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,4.0,"15,000元-未滿20,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,5.0,"20,000元-未滿25,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,6.0,"25,000元-未滿30,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,7.0,"30,000元-未滿40,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,8.0,"40,000元-未滿50,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,9.0,"50,000元-未滿60,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,10.0,"60,000元-未滿70,000元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,11.0,"70,000元及以上，請記錄______________元"
106,ques106.pdf,H6-3,請問您家中每個月房屋貸款要繳多少錢？【106年平均每個月的繳款金額】,12.0,沒有在繳貸款 I 部分：經濟戶長貸款情形
106,ques106.pdf,I1,請問經濟戶長有沒有信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款呢？,1.0,有
106,ques106.pdf,I1,請問經濟戶長有沒有信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款呢？,2.0,沒有跳答I2
106,ques106.pdf,I1-1,請問經濟戶長向哪些單位借信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費,1.0,銀行
106,ques106.pdf,I1-1,請問經濟戶長向哪些單位借信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費,2.0,信用合作社
106,ques106.pdf,I1-1,請問經濟戶長向哪些單位借信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費,3.0,儲蓄互助社
106,ques106.pdf,I1-1,請問經濟戶長向哪些單位借信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費,4.0,其他(請說明)__________ 4
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,1.0,未滿5萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,2.0,5萬元-未滿10萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,3.0,10萬元-未滿15 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,4.0,15萬元-未滿20 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,5.0,20萬元-未滿25 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,6.0,25萬元-未滿30 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,7.0,30萬元-未滿35 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,8.0,35萬元-未滿40 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,9.0,40萬元-未滿45 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,10.0,45萬元-未滿50 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,11.0,50萬元-未滿60 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,12.0,60萬元-未滿70 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,13.0,70萬元-未滿80 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,14.0,80萬元-未滿90 萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,15.0,90萬元-未滿100萬元
106,ques106.pdf,I1-2,請問經濟戶長的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等消費性貸款總共,16.0,100 萬元以上，請記錄______________萬元
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,1.0,"未滿3,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,2.0,"3,000 元-未滿5,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,3.0,"5,000 元-未滿7,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,4.0,"7,000 元-未滿10,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,5.0,"10,000 元-未滿12,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,6.0,"12,000 元-未滿15,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,7.0,"15,000元-未滿20,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,8.0,"20,000元-未滿25,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,9.0,"25,000元-未滿30,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,10.0,"30,000元-未滿40,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,11.0,"40,000元-未滿50,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,12.0,"50,000元-未滿60,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,13.0,"60,000元-未滿70,000元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,14.0,"70,000元以上，請記錄______________元"
106,ques106.pdf,I1-3,請問經濟戶長每個月要繳納的信用貸款、車貸、信用卡、現金卡、擔保貸款、就學貸款等的,15.0,沒有繳納
106,ques106.pdf,I2,請問經濟戶長有沒有創業貸款？,1.0,有
106,ques106.pdf,I2,請問經濟戶長有沒有創業貸款？,2.0,沒有跳答I3
106,ques106.pdf,I2-1,請問經濟戶長向哪些單位申請或借創業貸款？(可複選),1.0,政府單位(如原民會、經濟部)
106,ques106.pdf,I2-1,請問經濟戶長向哪些單位申請或借創業貸款？(可複選),2.0,銀行
106,ques106.pdf,I2-1,請問經濟戶長向哪些單位申請或借創業貸款？(可複選),3.0,信用合作社
106,ques106.pdf,I2-1,請問經濟戶長向哪些單位申請或借創業貸款？(可複選),4.0,儲蓄互助社
106,ques106.pdf,I2-1,請問經濟戶長向哪些單位申請或借創業貸款？(可複選),5.0,其他(請說明)__________
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,1.0,未滿50萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,2.0,50萬元-未滿100萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,3.0,100萬元-未滿150萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,4.0,150萬元-未滿200萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,5.0,200萬元-未滿300萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,6.0,300萬元-未滿400萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,7.0,400萬元-未滿500萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,8.0,500萬元-未滿600萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,9.0,600萬元-未滿700萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,10.0,700 萬元-未滿800萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,11.0,800 萬元-未滿900萬元
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,12.0,"900 萬元-未滿1,000萬元"
106,ques106.pdf,I2-2,請問經濟戶長的創業貸款總共借了多少錢？,13.0,"1,000 萬元及以上，請記錄______________萬元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,1.0,"未滿3,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,2.0,"3,000 元-未滿5,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,3.0,"5,000 元-未滿7,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,4.0,"7,000 元-未滿10,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,5.0,"10,000 元-未滿12,000元"
