data_year,survey_tag,integrated_var,raw_value,frequency
2006,95,RACE,平埔族,6
2006,95,RACE,撒奇萊雅族,4
2006,95,RACE,賽德克族,14
2010,99,AGE,15 - 19 歲,54
2010,99,AGE,20 - 24 歲,157
2010,99,AGE,25 - 29 歲,363
2010,99,AGE,30 - 34 歲,516
2010,99,AGE,35 - 39 歲,646
2010,99,AGE,40 - 44 歲,682
2010,99,AGE,45 - 49 歲,711
2010,99,AGE,50 - 54 歲,641
2010,99,AGE,55 - 59 歲,443
2010,99,AGE,60 - 64 歲,309
2010,99,AGE,未回答,1
2010,99,EDU,未回答,1
2010,99,RACE,未回答,2
2010,99,RACE,雅美族達悟,35
